"long_label","time","transmission_investment"
"Asexual iRBC",10.046,0.527361052131248
"Asexual iRBC",10.047,0.52737251438284
"Asexual iRBC",10.048,0.527383910277734
"Asexual iRBC",10.049,0.527395243615114
"Asexual iRBC",10.05,0.527406519103657
"Asexual iRBC",10.051,0.527417742356207
"Asexual iRBC",10.052,0.527428919893325
"Asexual iRBC",10.053,0.527440059117534
"Asexual iRBC",10.054,0.527451168297777
"Asexual iRBC",10.055,0.527462256534772
"Asexual iRBC",10.056,0.527473333711281
"Asexual iRBC",10.057,0.527484410437928
"Asexual iRBC",10.058,0.527495497999908
"Asexual iRBC",10.059,0.527506608285044
"Asexual iRBC",10.06,0.527517753714513
"Asexual iRBC",10.061,0.527528947172229
"Asexual iRBC",10.062,0.52754020191248
"Asexual iRBC",10.063,0.527551531484871
"Asexual iRBC",10.064,0.527562949641958
"Asexual iRBC",10.065,0.527574470275738
"Asexual iRBC",10.066,0.527586107274214
"Asexual iRBC",10.067,0.527597874491637
"Asexual iRBC",10.068,0.527609785671235
"Asexual iRBC",10.069,0.527621854341742
"Asexual iRBC",10.07,0.527634093729912
"Asexual iRBC",10.071,0.527646516701008
"Asexual iRBC",10.072,0.527659135701075
"Asexual iRBC",10.073,0.527671962657905
"Asexual iRBC",10.074,0.52768500891176
"Asexual iRBC",10.075,0.527698285200273
"Asexual iRBC",10.076,0.527711801608266
"Asexual iRBC",10.077,0.527725567524673
"Asexual iRBC",10.078,0.527739591578591
"Asexual iRBC",10.079,0.52775388161308
"Asexual iRBC",10.08,0.527768444658516
"Asexual iRBC",10.081,0.527783286927708
"Asexual iRBC",10.082,0.527798413789693
"Asexual iRBC",10.083,0.527813829758639
"Asexual iRBC",10.084,0.527829538499613
"Asexual iRBC",10.085,0.527845542817484
"Asexual iRBC",10.086,0.527861844666688
"Asexual iRBC",10.087,0.527878445169438
"Asexual iRBC",10.088,0.527895344624607
"Asexual iRBC",10.089,0.527912542521491
"Asexual iRBC",10.09,0.527930037574009
"Asexual iRBC",10.091,0.527947827736686
"Asexual iRBC",10.092,0.527965910232631
"Asexual iRBC",10.093,0.527984281595284
"Asexual iRBC",10.094,0.528002937690175
"Asexual iRBC",10.095,0.52802187375578
"Asexual iRBC",10.096,0.528041084436826
"Asexual iRBC",10.097,0.528060563828259
"Asexual iRBC",10.098,0.528080305504552
"Asexual iRBC",10.099,0.528100302563672
"Asexual iRBC",10.1,0.528120547672373
"Asexual iRBC",10.101,0.528141033098617
"Asexual iRBC",10.102,0.528161750749767
"Asexual iRBC",10.103,0.528182692221879
"Asexual iRBC",10.104,0.528203848803699
"Asexual iRBC",10.105,0.528225211599231
"Asexual iRBC",10.106,0.528246771484664
"Asexual iRBC",10.107,0.528268519130126
"Asexual iRBC",10.108,0.528290445096502
"Asexual iRBC",10.109,0.528312539853193
"Asexual iRBC",10.11,0.528334793784779
"Asexual iRBC",10.111,0.528357197228324
"Asexual iRBC",10.112,0.5283797405089
"Asexual iRBC",10.113,0.528402413982221
"Asexual iRBC",10.114,0.528425208039973
"Asexual iRBC",10.115,0.528448113130242
"Asexual iRBC",10.116,0.528471119790375
"Asexual iRBC",10.117,0.528494218656306
"Asexual iRBC",10.118,0.528517400488759
"Asexual iRBC",10.119,0.528540656192344
"Asexual iRBC",10.12,0.528563976827545
"Asexual iRBC",10.121,0.528587353619159
"Asexual iRBC",10.122,0.528610777978944
"Asexual iRBC",10.123,0.528634241509174
"Asexual iRBC",10.124,0.528657736014626
"Asexual iRBC",10.125,0.528681253507024
"Asexual iRBC",10.126,0.528704786221468
"Asexual iRBC",10.127,0.528728326611549
"Asexual iRBC",10.128,0.528751867356014
"Asexual iRBC",10.129,0.528775401370307
"Asexual iRBC",10.13,0.528798921799023
"Asexual iRBC",10.131,0.528822422019015
"Asexual iRBC",10.132,0.528845895647834
"Asexual iRBC",10.133,0.528869336535731
"Asexual iRBC",10.134,0.528892738763442
"Asexual iRBC",10.135,0.528916096650178
"Asexual iRBC",10.136,0.528939404743412
"Asexual iRBC",10.137,0.528962657814436
"Asexual iRBC",10.138,0.528985850865471
"Asexual iRBC",10.139,0.529008979114565
"Asexual iRBC",10.14,0.5290320379987
"Asexual iRBC",10.141,0.529055023163139
"Asexual iRBC",10.142,0.529077930467192
"Asexual iRBC",10.143,0.529100755968237
"Asexual iRBC",10.144,0.529123495918604
"Asexual iRBC",10.145,0.529146146768245
"Asexual iRBC",10.146,0.529168705150074
"Asexual iRBC",10.147,0.529191167875975
"Asexual iRBC",10.148,0.529213531936357
"Asexual iRBC",10.149,0.529235794489935
"Asexual iRBC",10.15,0.529257952854856
"Asexual iRBC",10.151,0.529280004512689
"Asexual iRBC",10.152,0.529301947093774
"Asexual iRBC",10.153,0.529323778372337
"Asexual iRBC",10.154,0.529345496266487
"Asexual iRBC",10.155,0.529367098826228
"Asexual iRBC",10.156,0.529388584231238
"Asexual iRBC",10.157,0.529409950780657
"Asexual iRBC",10.158,0.529431196900632
"Asexual iRBC",10.159,0.529452321133217
"Asexual iRBC",10.16,0.529473322105289
"Asexual iRBC",10.161,0.529494198562297
"Asexual iRBC",10.162,0.529514949354049
"Asexual iRBC",10.163,0.529535573420059
"Asexual iRBC",10.164,0.52955606978955
"Asexual iRBC",10.165,0.529576437572121
"Asexual iRBC",10.166,0.529596675954203
"Asexual iRBC",10.167,0.529616784211484
"Asexual iRBC",10.168,0.529636761688934
"Asexual iRBC",10.169,0.529656607793694
"Asexual iRBC",10.17,0.529676322001738
"Asexual iRBC",10.171,0.529695903848104
"Asexual iRBC",10.172,0.529715352930449
"Asexual iRBC",10.173,0.529734668897053
"Asexual iRBC",10.174,0.529753851453041
"Asexual iRBC",10.175,0.529772900350611
"Asexual iRBC",10.176,0.529791815383263
"Asexual iRBC",10.177,0.52981059639734
"Asexual iRBC",10.178,0.529829243274271
"Asexual iRBC",10.179,0.529847755932789
"Asexual iRBC",10.18,0.529866134333368
"Asexual iRBC",10.181,0.529884378467127
"Asexual iRBC",10.182,0.529902488354939
"Asexual iRBC",10.183,0.529920464053646
"Asexual iRBC",10.184,0.529938305645405
"Asexual iRBC",10.185,0.529956013234134
"Asexual iRBC",10.186,0.529973586956611
"Asexual iRBC",10.187,0.529991026966936
"Asexual iRBC",10.188,0.53000833344452
"Asexual iRBC",10.189,0.530025506583431
"Asexual iRBC",10.19,0.530042546602605
"Asexual iRBC",10.191,0.530059453735188
"Asexual iRBC",10.192,0.530076228227205
"Asexual iRBC",10.193,0.530092870345555
"Asexual iRBC",10.194,0.530109380368238
"Asexual iRBC",10.195,0.530125758583466
"Asexual iRBC",10.196,0.530142005297218
"Asexual iRBC",10.197,0.530158120823465
"Asexual iRBC",10.198,0.530174105485504
"Asexual iRBC",10.199,0.530189959620397
"Asexual iRBC",10.2,0.530205683571872
"Asexual iRBC",10.201,0.530221277688536
"Asexual iRBC",10.202,0.5302367423341
"Asexual iRBC",10.203,0.530252077872273
"Asexual iRBC",10.204,0.530267284677866
"Asexual iRBC",10.205,0.530282363126577
"Asexual iRBC",10.206,0.530297313605654
"Asexual iRBC",10.207,0.530312136503674
"Asexual iRBC",10.208,0.530326832212324
"Asexual iRBC",10.209,0.53034140113084
"Asexual iRBC",10.21,0.530355843661567
"Asexual iRBC",10.211,0.530370160206406
"Asexual iRBC",10.212,0.53038435117525
"Asexual iRBC",10.213,0.530398416978883
"Asexual iRBC",10.214,0.530412358027199
"Asexual iRBC",10.215,0.530426174738086
"Asexual iRBC",10.216,0.530439867528099
"Asexual iRBC",10.217,0.53045343681335
"Asexual iRBC",10.218,0.530466883017056
"Asexual iRBC",10.219,0.530480206558437
"Asexual iRBC",10.22,0.530493407861599
"Asexual iRBC",10.221,0.530506487346205
"Asexual iRBC",10.222,0.53051944543947
"Asexual iRBC",10.223,0.530532282565499
"Asexual iRBC",10.224,0.53054499914662
"Asexual iRBC",10.225,0.530557595610492
"Asexual iRBC",10.226,0.530570072382996
"Asexual iRBC",10.227,0.530582429886906
"Asexual iRBC",10.228,0.530594668549877
"Asexual iRBC",10.229,0.530606788796906
"Asexual iRBC",10.23,0.530618791049431
"Asexual iRBC",10.231,0.530630675734223
"Asexual iRBC",10.232,0.53064244327361
"Asexual iRBC",10.233,0.530654094087701
"Asexual iRBC",10.234,0.530665628601934
"Asexual iRBC",10.235,0.530677047236416
"Asexual iRBC",10.236,0.530688350413921
"Asexual iRBC",10.237,0.530699538551449
"Asexual iRBC",10.238,0.530710612071772
"Asexual iRBC",10.239,0.530721571393666
"Asexual iRBC",10.24,0.530732416933244
"Asexual iRBC",10.241,0.530743149109725
"Asexual iRBC",10.242,0.530753768340553
"Asexual iRBC",10.243,0.530764275037843
"Asexual iRBC",10.244,0.530774669619927
"Asexual iRBC",10.245,0.530784952500252
"Asexual iRBC",10.246,0.530795124089156
"Asexual iRBC",10.247,0.530805184800975
"Asexual iRBC",10.248,0.530815135046048
"Asexual iRBC",10.249,0.530824975235156
"Asexual iRBC",10.25,0.530834705774197
"Asexual iRBC",10.251,0.530844327074398
"Asexual iRBC",10.252,0.530853839542544
"Asexual iRBC",10.253,0.530863243581425
"Asexual iRBC",10.254,0.53087253959827
"Asexual iRBC",10.255,0.530881727997201
"Asexual iRBC",10.256,0.530890809177897
"Asexual iRBC",10.257,0.530899783544037
"Asexual iRBC",10.258,0.530908651497075
"Asexual iRBC",10.259,0.530917413432697
"Asexual iRBC",10.26,0.530926069752358
"Asexual iRBC",10.261,0.53093462085263
"Asexual iRBC",10.262,0.530943067126977
"Asexual iRBC",10.263,0.530951408972857
"Asexual iRBC",10.264,0.530959646783291
"Asexual iRBC",10.265,0.530967780951297
"Asexual iRBC",10.266,0.530975811866341
"Asexual iRBC",10.267,0.530983739920554
"Asexual iRBC",10.268,0.530991565503847
"Asexual iRBC",10.269,0.530999289001688
"Asexual iRBC",10.27,0.531006910802212
"Asexual iRBC",10.271,0.531014431291332
"Asexual iRBC",10.272,0.531021850849189
"Asexual iRBC",10.273,0.531029169860808
"Asexual iRBC",10.274,0.531036388707662
"Asexual iRBC",10.275,0.531043507768114
"Asexual iRBC",10.276,0.531050527423194
"Asexual iRBC",10.277,0.531057448051264
"Asexual iRBC",10.278,0.531064270026249
"Asexual iRBC",10.279,0.5310709937274
"Asexual iRBC",10.28,0.531077619527753
"Asexual iRBC",10.281,0.531084147802563
"Asexual iRBC",10.282,0.531090578920868
"Asexual iRBC",10.283,0.531096913257034
"Asexual iRBC",10.284,0.531103151181878
"Asexual iRBC",10.285,0.531109293061771
"Asexual iRBC",10.286,0.531115339267529
"Asexual iRBC",10.287,0.53112129016597
"Asexual iRBC",10.288,0.531127146120358
"Asexual iRBC",10.289,0.531132907498844
"Asexual iRBC",10.29,0.531138574665135
"Asexual iRBC",10.291,0.531144147978946
"Asexual iRBC",10.292,0.531149627804872
"Asexual iRBC",10.293,0.531155014503515
"Asexual iRBC",10.294,0.531160308431922
"Asexual iRBC",10.295,0.531165509951137
"Asexual iRBC",10.296,0.53117061941732
"Asexual iRBC",10.297,0.531175637188408
"Asexual iRBC",10.298,0.531180563616562
"Asexual iRBC",10.299,0.531185399059275
"Asexual iRBC",10.3,0.531190143869598
"Asexual iRBC",10.301,0.531194798396584
"Asexual iRBC",10.302,0.531199362994172
"Asexual iRBC",10.303,0.531203838013194
"Asexual iRBC",10.304,0.531208223799151
"Asexual iRBC",10.305,0.531212520702873
"Asexual iRBC",10.306,0.531216729072082
"Asexual iRBC",10.307,0.53122084924917
"Asexual iRBC",10.308,0.531224881582748
"Asexual iRBC",10.309,0.531228826415653
"Asexual iRBC",10.31,0.531232684088945
"Asexual iRBC",10.311,0.531236454946793
"Asexual iRBC",10.312,0.531240139329814
"Asexual iRBC",10.313,0.531243737577292
"Asexual iRBC",10.314,0.531247250024958
"Asexual iRBC",10.315,0.53125067701254
"Asexual iRBC",10.316,0.531254018875771
"Asexual iRBC",10.317,0.531257275946828
"Asexual iRBC",10.318,0.531260448562776
"Asexual iRBC",10.319,0.531263537056681
"Asexual iRBC",10.32,0.531266541757169
"Asexual iRBC",10.321,0.531269462998196
"Asexual iRBC",10.322,0.531272301110608
"Asexual iRBC",10.323,0.531275056420366
"Asexual iRBC",10.324,0.531277729257873
"Asexual iRBC",10.325,0.531280319950866
"Asexual iRBC",10.326,0.531282828822643
"Asexual iRBC",10.327,0.531285256201386
"Asexual iRBC",10.328,0.531287602410391
"Asexual iRBC",10.329,0.531289867773843
"Asexual iRBC",10.33,0.531292052611487
"Asexual iRBC",10.331,0.531294157247508
"Asexual iRBC",10.332,0.531296182002539
"Asexual iRBC",10.333,0.531298127193214
"Asexual iRBC",10.334,0.531299993141054
"Asexual iRBC",10.335,0.531301780164029
"Asexual iRBC",10.336,0.531303488575663
"Asexual iRBC",10.337,0.531305118695258
"Asexual iRBC",10.338,0.531306670837228
"Asexual iRBC",10.339,0.531308145312881
"Asexual iRBC",10.34,0.531309542437963
"Asexual iRBC",10.341,0.531310862525558
"Asexual iRBC",10.342,0.531312105882975
"Asexual iRBC",10.343,0.531313272823741
"Asexual iRBC",10.344,0.531314363656499
"Asexual iRBC",10.345,0.531315378691222
"Asexual iRBC",10.346,0.531316318231667
"Asexual iRBC",10.347,0.531317182588253
"Asexual iRBC",10.348,0.531317972066958
"Asexual iRBC",10.349,0.531318686968874
"Asexual iRBC",10.35,0.53131932760131
"Asexual iRBC",10.351,0.531319894268467
"Asexual iRBC",10.352,0.531320387268774
"Asexual iRBC",10.353,0.531320806905988
"Asexual iRBC",10.354,0.531321153481645
"Asexual iRBC",10.355,0.531321427292841
"Asexual iRBC",10.356,0.531321628640669
"Asexual iRBC",10.357,0.531321757822223
"Asexual iRBC",10.358,0.531321815132824
"Asexual iRBC",10.359,0.53132180087001
"Asexual iRBC",10.36,0.53132171532777
"Asexual iRBC",10.361,0.531321558800091
"Asexual iRBC",10.362,0.531321331577406
"Asexual iRBC",10.363,0.53132103395459
"Asexual iRBC",10.364,0.531320666222523
"Asexual iRBC",10.365,0.53132022866853
"Asexual iRBC",10.366,0.53131972158571
"Asexual iRBC",10.367,0.531319145261833
"Asexual iRBC",10.368,0.531318499982003
"Asexual iRBC",10.369,0.531317786036212
"Asexual iRBC",10.37,0.531317003710452
"Asexual iRBC",10.371,0.531316153286721
"Asexual iRBC",10.372,0.531315235053231
"Asexual iRBC",10.373,0.531314249291537
"Asexual iRBC",10.374,0.531313196286298
"Asexual iRBC",10.375,0.531312076316404
"Asexual iRBC",10.376,0.531310889665626
"Asexual iRBC",10.377,0.53130963661463
"Asexual iRBC",10.378,0.531308317440082
"Asexual iRBC",10.379,0.531306932423536
"Asexual iRBC",10.38,0.531305481842548
"Asexual iRBC",10.381,0.531303965971563
"Asexual iRBC",10.382,0.53130238509036
"Asexual iRBC",10.383,0.531300739473384
"Asexual iRBC",10.384,0.53129902939375
"Asexual iRBC",10.385,0.531297255127239
"Asexual iRBC",10.386,0.531295416947408
"Asexual iRBC",10.387,0.531293515123377
"Asexual iRBC",10.388,0.531291549930479
"Asexual iRBC",10.389,0.531289521637834
"Asexual iRBC",10.39,0.531287430516336
"Asexual iRBC",10.391,0.531285276832882
"Asexual iRBC",10.392,0.531283060858367
"Asexual iRBC",10.393,0.531280782860133
"Asexual iRBC",10.394,0.5312784431033
"Asexual iRBC",10.395,0.531276041855655
"Asexual iRBC",10.396,0.531273579383651
"Asexual iRBC",10.397,0.531271055947968
"Asexual iRBC",10.398,0.531268471815949
"Asexual iRBC",10.399,0.531265827250937
"Asexual iRBC",10.4,0.531263122511394
"Asexual iRBC",10.401,0.531260357862884
"Asexual iRBC",10.402,0.531257533565199
"Asexual iRBC",10.403,0.531254649876356
"Asexual iRBC",10.404,0.531251707057923
"Asexual iRBC",10.405,0.531248705367915
"Asexual iRBC",10.406,0.531245645064793
"Asexual iRBC",10.407,0.531242526402576
"Asexual iRBC",10.408,0.531239349639279
"Asexual iRBC",10.409,0.531236115031142
"Asexual iRBC",10.41,0.531232822827743
"Asexual iRBC",10.411,0.531229473286654
"Asexual iRBC",10.412,0.531226066660562
"Asexual iRBC",10.413,0.5312226031986
"Asexual iRBC",10.414,0.531219083154788
"Asexual iRBC",10.415,0.531215506779592
"Asexual iRBC",10.416,0.531211874320814
"Asexual iRBC",10.417,0.531208186029364
"Asexual iRBC",10.418,0.531204442154376
"Asexual iRBC",10.419,0.531200642940544
"Asexual iRBC",10.42,0.531196788637889
"Asexual iRBC",10.421,0.531192879491993
"Asexual iRBC",10.422,0.531188915748881
"Asexual iRBC",10.423,0.531184897651027
"Asexual iRBC",10.424,0.531180825445343
"Asexual iRBC",10.425,0.531176699375635
"Asexual iRBC",10.426,0.531172519681711
"Asexual iRBC",10.427,0.531168286608708
"Asexual iRBC",10.428,0.531164000397322
"Asexual iRBC",10.429,0.531159661286473
"Asexual iRBC",10.43,0.531155269518635
"Asexual iRBC",10.431,0.531150825333171
"Asexual iRBC",10.432,0.531146328966337
"Asexual iRBC",10.433,0.531141780658384
"Asexual iRBC",10.434,0.531137180646901
"Asexual iRBC",10.435,0.531132529165479
"Asexual iRBC",10.436,0.531127826453481
"Asexual iRBC",10.437,0.531123072744943
"Asexual iRBC",10.438,0.531118268275232
"Asexual iRBC",10.439,0.531113413276163
"Asexual iRBC",10.44,0.531108507983102
"Asexual iRBC",10.441,0.531103552629197
"Asexual iRBC",10.442,0.531098547443598
"Asexual iRBC",10.443,0.531093492659895
"Asexual iRBC",10.444,0.53108838850946
"Asexual iRBC",10.445,0.531083235218777
"Asexual iRBC",10.446,0.531078033020549
"Asexual iRBC",10.447,0.531072782143038
"Asexual iRBC",10.448,0.531067482811842
"Asexual iRBC",10.449,0.531062135256999
"Asexual iRBC",10.45,0.531056739705438
"Asexual iRBC",10.451,0.531051296379648
"Asexual iRBC",10.452,0.531045805508779
"Asexual iRBC",10.453,0.531040267316207
"Asexual iRBC",10.454,0.531034682027531
"Asexual iRBC",10.455,0.531029049863019
"Asexual iRBC",10.456,0.531023371048267
"Asexual iRBC",10.457,0.531017645805321
"Asexual iRBC",10.458,0.531011874354004
"Asexual iRBC",10.459,0.531006056916361
"Asexual iRBC",10.46,0.531000193713549
"Asexual iRBC",10.461,0.530994284961395
"Asexual iRBC",10.462,0.530988330881499
"Asexual iRBC",10.463,0.530982331691465
"Asexual iRBC",10.464,0.530976287606233
"Asexual iRBC",10.465,0.530970198845182
"Asexual iRBC",10.466,0.53096406562414
"Asexual iRBC",10.467,0.530957888156269
"Asexual iRBC",10.468,0.53095166665873
"Asexual iRBC",10.469,0.530945401345573
"Asexual iRBC",10.47,0.530939092430849
"Asexual iRBC",10.471,0.5309327401255
"Asexual iRBC",10.472,0.530926344644023
"Asexual iRBC",10.473,0.53091990619869
"Asexual iRBC",10.474,0.530913424998225
"Asexual iRBC",10.475,0.530906901255346
"Asexual iRBC",10.476,0.530900335180995
"Asexual iRBC",10.477,0.53089372698123
"Asexual iRBC",10.478,0.530887076867881
"Asexual iRBC",10.479,0.53088038504967
"Asexual iRBC",10.48,0.530873651730879
"Asexual iRBC",10.481,0.530866877121561
"Asexual iRBC",10.482,0.530860061428662
"Asexual iRBC",10.483,0.530853204854687
"Asexual iRBC",10.484,0.530846307608357
"Asexual iRBC",10.485,0.53083936989351
"Asexual iRBC",10.486,0.53083239191487
"Asexual iRBC",10.487,0.530825373873167
"Asexual iRBC",10.488,0.530818315974901
"Asexual iRBC",10.489,0.530811218422578
"Asexual iRBC",10.49,0.53080408141426
"Asexual iRBC",10.491,0.530796905155118
"Asexual iRBC",10.492,0.530789689845435
"Asexual iRBC",10.493,0.530782435682386
"Asexual iRBC",10.494,0.530775142868922
"Asexual iRBC",10.495,0.530767811603994
"Asexual iRBC",10.496,0.530760442083
"Asexual iRBC",10.497,0.53075303450667
"Asexual iRBC",10.498,0.530745589072179
"Asexual iRBC",10.499,0.530738105976258
"Asexual iRBC",10.5,0.530730585412531
"Asexual iRBC",10.501,0.530723027579949
"Asexual iRBC",10.502,0.530715432673912
"Asexual iRBC",10.503,0.530707800885377
"Asexual iRBC",10.504,0.530700132411521
"Asexual iRBC",10.505,0.530692427445967
"Asexual iRBC",10.506,0.530684686178784
"Asexual iRBC",10.507,0.530676908804928
"Asexual iRBC",10.508,0.530669095516689
"Asexual iRBC",10.509,0.530661246502362
"Asexual iRBC",10.51,0.530653361955569
"Asexual iRBC",10.511,0.53064544206638
"Asexual iRBC",10.512,0.530637487021757
"Asexual iRBC",10.513,0.530629497013546
"Asexual iRBC",10.514,0.530621472230042
"Asexual iRBC",10.515,0.530613412859093
"Asexual iRBC",10.516,0.530605319085442
"Asexual iRBC",10.517,0.530597191099158
"Asexual iRBC",10.518,0.530589029085871
"Asexual iRBC",10.519,0.5305808332281
"Asexual iRBC",10.52,0.530572603713697
"Asexual iRBC",10.521,0.530564340727846
"Asexual iRBC",10.522,0.530556044450847
"Asexual iRBC",10.523,0.530547715069662
"Asexual iRBC",10.524,0.530539352766812
"Asexual iRBC",10.525,0.530530957722597
"Asexual iRBC",10.526,0.530522530121313
"Asexual iRBC",10.527,0.53051407014415
"Asexual iRBC",10.528,0.530505577969631
"Asexual iRBC",10.529,0.530497053780721
"Asexual iRBC",10.53,0.530488497756831
"Asexual iRBC",10.531,0.530479910077375
"Asexual iRBC",10.532,0.530471290919543
"Asexual iRBC",10.533,0.530462640463636
"Asexual iRBC",10.534,0.530453958888177
"Asexual iRBC",10.535,0.530445246367695
"Asexual iRBC",10.536,0.530436503081155
"Asexual iRBC",10.537,0.530427729205307
"Asexual iRBC",10.538,0.530418924913789
"Asexual iRBC",10.539,0.530410090384237
"Asexual iRBC",10.54,0.530401225791621
"Asexual iRBC",10.541,0.530392331307361
"Asexual iRBC",10.542,0.530383407108204
"Asexual iRBC",10.543,0.530374453368232
"Asexual iRBC",10.544,0.530365470256644
"Asexual iRBC",10.545,0.530356457949299
"Asexual iRBC",10.546,0.530347416616728
"Asexual iRBC",10.547,0.530338346432124
"Asexual iRBC",10.548,0.530329247562911
"Asexual iRBC",10.549,0.530320120182282
"Asexual iRBC",10.55,0.530310964460767
"Asexual iRBC",10.551,0.530301780565345
"Asexual iRBC",10.552,0.53029256866699
"Asexual iRBC",10.553,0.5302833289349
"Asexual iRBC",10.554,0.530274061534275
"Asexual iRBC",10.555,0.530264766635646
"Asexual iRBC",10.556,0.530255444405991
"Asexual iRBC",10.557,0.530246095009179
"Asexual iRBC",10.558,0.530236718614407
"Asexual iRBC",10.559,0.530227315387322
"Asexual iRBC",10.56,0.530217885490014
"Asexual iRBC",10.561,0.530208429090795
"Asexual iRBC",10.562,0.530198946352645
"Asexual iRBC",10.563,0.530189437440765
"Asexual iRBC",10.564,0.530179902515471
"Asexual iRBC",10.565,0.530170341742409
"Asexual iRBC",10.566,0.530160755284115
"Asexual iRBC",10.567,0.530151143300017
"Asexual iRBC",10.568,0.530141505954429
"Asexual iRBC",10.569,0.530131843408554
"Asexual iRBC",10.57,0.530122155820045
"Asexual iRBC",10.571,0.530112443351882
"Asexual iRBC",10.572,0.530102706163937
"Asexual iRBC",10.573,0.530092944412974
"Asexual iRBC",10.574,0.530083158260641
"Asexual iRBC",10.575,0.530073347865034
"Asexual iRBC",10.576,0.53006351338114
"Asexual iRBC",10.577,0.530053654969276
"Asexual iRBC",10.578,0.530043772784872
"Asexual iRBC",10.579,0.53003386698558
"Asexual iRBC",10.58,0.530023937724611
"Asexual iRBC",10.581,0.53001398516006
"Asexual iRBC",10.582,0.530004009446916
"Asexual iRBC",10.583,0.529994010736612
"Asexual iRBC",10.584,0.529983989186356
"Asexual iRBC",10.585,0.529973944950246
"Asexual iRBC",10.586,0.529963878178386
"Asexual iRBC",10.587,0.529953789026205
"Asexual iRBC",10.588,0.529943677646472
"Asexual iRBC",10.589,0.529933544187955
"Asexual iRBC",10.59,0.529923388805198
"Asexual iRBC",10.591,0.529913211649635
"Asexual iRBC",10.592,0.529903012868704
"Asexual iRBC",10.593,0.52989279261606
"Asexual iRBC",10.594,0.529882551039584
"Asexual iRBC",10.595,0.529872288290711
"Asexual iRBC",10.596,0.529862004515103
"Asexual iRBC",10.597,0.529851699864192
"Asexual iRBC",10.598,0.529841374486306
"Asexual iRBC",10.599,0.529831028526218
"Asexual iRBC",10.6,0.529820662134028
"Asexual iRBC",10.601,0.529810275456288
"Asexual iRBC",10.602,0.52979986863777
"Asexual iRBC",10.603,0.529789441825912
"Asexual iRBC",10.604,0.529778995167707
"Asexual iRBC",10.605,0.529768528804819
"Asexual iRBC",10.606,0.529758042884687
"Asexual iRBC",10.607,0.529747537552971
"Asexual iRBC",10.608,0.52973701294956
"Asexual iRBC",10.609,0.529726469221004
"Asexual iRBC",10.61,0.529715906510742
"Asexual iRBC",10.611,0.529705324960883
"Asexual iRBC",10.612,0.529694724712204
"Asexual iRBC",10.613,0.529684105909478
"Asexual iRBC",10.614,0.529673468693481
"Asexual iRBC",10.615,0.529662813203213
"Asexual iRBC",10.616,0.529652139582115
"Asexual iRBC",10.617,0.529641447970519
"Asexual iRBC",10.618,0.529630738505649
"Asexual iRBC",10.619,0.529620011330056
"Asexual iRBC",10.62,0.529609266582742
"Asexual iRBC",10.621,0.529598504399598
"Asexual iRBC",10.622,0.529587724921843
"Asexual iRBC",10.623,0.529576928288034
"Asexual iRBC",10.624,0.529566114632285
"Asexual iRBC",10.625,0.529555284095373
"Asexual iRBC",10.626,0.529544436812301
"Asexual iRBC",10.627,0.529533572921181
"Asexual iRBC",10.628,0.52952269255524
"Asexual iRBC",10.629,0.529511795852589
"Asexual iRBC",10.63,0.529500882948675
"Asexual iRBC",10.631,0.529489953975393
"Asexual iRBC",10.632,0.52947900907041
"Asexual iRBC",10.633,0.529468048367843
"Asexual iRBC",10.634,0.529457071998252
"Asexual iRBC",10.635,0.529446080098417
"Asexual iRBC",10.636,0.529435072801121
"Asexual iRBC",10.637,0.529424050236038
"Asexual iRBC",10.638,0.529413012538171
"Asexual iRBC",10.639,0.529401959838527
"Asexual iRBC",10.64,0.529390892269443
"Asexual iRBC",10.641,0.529379809959707
"Asexual iRBC",10.642,0.529368713042544
"Asexual iRBC",10.643,0.529357601648073
"Asexual iRBC",10.644,0.529346475903303
"Asexual iRBC",10.645,0.529335335940573
"Asexual iRBC",10.646,0.529324181889113
"Asexual iRBC",10.647,0.529313013875043
"Asexual iRBC",10.648,0.529301832028484
"Asexual iRBC",10.649,0.529290636478219
"Asexual iRBC",10.65,0.529279427349039
"Asexual iRBC",10.651,0.529268204770617
"Asexual iRBC",10.652,0.529256968869962
"Asexual iRBC",10.653,0.529245719770532
"Asexual iRBC",10.654,0.529234457601557
"Asexual iRBC",10.655,0.529223182487826
"Asexual iRBC",10.656,0.529211894555015
"Asexual iRBC",10.657,0.529200593926582
"Asexual iRBC",10.658,0.529189280729536
"Asexual iRBC",10.659,0.529177955087778
"Asexual iRBC",10.66,0.529166617122545
"Asexual iRBC",10.661,0.529155266960846
"Asexual iRBC",10.662,0.529143904725693
"Asexual iRBC",10.663,0.529132530536991
"Asexual iRBC",10.664,0.529121144520417
"Asexual iRBC",10.665,0.529109746798095
"Asexual iRBC",10.666,0.529098337489042
"Asexual iRBC",10.667,0.529086916718047
"Asexual iRBC",10.668,0.529075484605457
"Asexual iRBC",10.669,0.529064041269844
"Asexual iRBC",10.67,0.529052586834222
"Asexual iRBC",10.671,0.52904112141805
"Asexual iRBC",10.672,0.529029645141676
"Asexual iRBC",10.673,0.529018158121897
"Asexual iRBC",10.674,0.529006660481279
"Asexual iRBC",10.675,0.528995152337952
"Asexual iRBC",10.676,0.528983633807378
"Asexual iRBC",10.677,0.528972105011238
"Asexual iRBC",10.678,0.528960566066328
"Asexual iRBC",10.679,0.528949017087665
"Asexual iRBC",10.68,0.5289374581956
