"","long_label","cue_value","transmission_investment"
"8641","Total iRBC log",7.70476745525668,1.55834255264403e-30
"8642","Total iRBC log",7.72885993320003,1.59788799961127e-30
"8643","Total iRBC log",7.75302774729036,1.63881465016687e-30
"8644","Total iRBC log",7.77727113310057,1.68117624253889e-30
"8645","Total iRBC log",7.8015903269402,1.72502884101866e-30
"8646","Total iRBC log",7.82598556585771,1.77043094399336e-30
"8647","Total iRBC log",7.8504570876428,1.81744359732704e-30
"8648","Total iRBC log",7.87500513082874,1.86613051336815e-30
"8649","Total iRBC log",7.89962993469467,1.91655819587691e-30
"8650","Total iRBC log",7.92433173926794,1.96879607118219e-30
"8651","Total iRBC log",7.94911078532647,2.02291662589576e-30
"8652","Total iRBC log",7.97396731440108,2.07899555152677e-30
"8653","Total iRBC log",7.99890156877785,2.13711189636037e-30
"8654","Total iRBC log",8.02391379150046,2.19734822498499e-30
"8655","Total iRBC log",8.04900422637259,2.25979078587091e-30
"8656","Total iRBC log",8.07417311796029,2.32452968742848e-30
"8657","Total iRBC log",8.09942071159435,2.39165908299648e-30
"8658","Total iRBC log",8.12474725337269,2.4612773652348e-30
"8659","Total iRBC log",8.15015299016279,2.5334873704256e-30
"8660","Total iRBC log",8.17563816960405,2.60839659321038e-30
"8661","Total iRBC log",8.20120304011025,2.68611741232449e-30
"8662","Total iRBC log",8.22684785087192,2.76676732791958e-30
"8663","Total iRBC log",8.25257285185884,2.85046921109554e-30
"8664","Total iRBC log",8.27837829382239,2.93735156630445e-30
"8665","Total iRBC log",8.30426442829807,3.02754880732017e-30
"8666","Total iRBC log",8.33023150760791,3.12120154750774e-30
"8667","Total iRBC log",8.35627978486293,3.21845690517343e-30
"8668","Total iRBC log",8.38240951396564,3.31946882481047e-30
"8669","Total iRBC log",8.40862094961249,3.42439841511214e-30
"8670","Total iRBC log",8.43491434729632,3.53341430466671e-30
"8671","Total iRBC log",8.46128996330892,3.64669301630109e-30
"8672","Total iRBC log",8.4877480547435,3.76441936110109e-30
"8673","Total iRBC log",8.51428887949715,3.88678685318628e-30
"8674","Total iRBC log",8.54091269627343,4.01399814638415e-30
"8675","Total iRBC log",8.56761976458483,4.14626549401756e-30
"8676","Total iRBC log",8.59441034475535,4.28381123307771e-30
"8677","Total iRBC log",8.62128469792299,4.42686829414058e-30
"8678","Total iRBC log",8.64824308604232,4.57568073845525e-30
"8679","Total iRBC log",8.67528577188705,4.73050432372033e-30
"8680","Total iRBC log",8.70241301905255,4.89160710014304e-30
"8681","Total iRBC log",8.72962509195845,5.0592700384823e-30
"8682","Total iRBC log",8.75692225585121,5.23378769186446e-30
"8683","Total iRBC log",8.78430477680669,5.41546889326627e-30
"8684","Total iRBC log",8.81177292173279,5.60463749067608e-30
"8685","Total iRBC log",8.83932695837199,5.80163312205383e-30
"8686","Total iRBC log",8.86696715530399,6.00681203234344e-30
"8687","Total iRBC log",8.89469378194836,6.22054793490901e-30
"8688","Total iRBC log",8.92250710856709,6.44323291992632e-30
"8689","Total iRBC log",8.9504074062673,6.67527841239003e-30
"8690","Total iRBC log",8.97839494700383,6.91711618256325e-30
"8691","Total iRBC log",9.00647000358192,7.16919941186536e-30
"8692","Total iRBC log",9.03463284965986,7.43200381736584e-30
"8693","Total iRBC log",9.06288375975166,7.70602883823991e-30
"8694","Total iRBC log",9.09122300922972,7.9917988877447e-30
"8695","Total iRBC log",9.11965087432751,8.28986467448592e-30
"8696","Total iRBC log",9.1481676321423,8.60080459696134e-30
"8697","Total iRBC log",9.17677356063779,8.92522621562032e-30
"8698","Total iRBC log",9.20546893864688,9.26376780691625e-30
"8699","Total iRBC log",9.23425404587439,9.61710000411004e-30
"8700","Total iRBC log",9.26312916289971,9.98592752985743e-30
"8701","Total iRBC log",9.29209457117966,1.03709910259265e-29
"8702","Total iRBC log",9.32115055305111,1.07730689856964e-29
"8703","Total iRBC log",9.3502973917338,1.11929797954584e-29
"8704","Total iRBC log",9.3795353713331,1.16315838908634e-29
"8705","Total iRBC log",9.40886477684274,1.20897860352846e-29
"8706","Total iRBC log",9.43828589414763,1.25685377272533e-29
"8707","Total iRBC log",9.46779901002663,1.30688397445466e-29
"8708","Total iRBC log",9.49740441215535,1.35917448330108e-29
"8709","Total iRBC log",9.52710238910893,1.41383605486443e-29
"8710","Total iRBC log",9.55689323036489,1.47098522620242e-29
"8711","Total iRBC log",9.58677722630592,1.53074463346973e-29
"8712","Total iRBC log",9.61675466822274,1.59324334777411e-29
"8713","Total iRBC log",9.64682584831692,1.65861723033502e-29
"8714","Total iRBC log",9.67699105970371,1.72700930809372e-29
"8715","Total iRBC log",9.70725059641495,1.79857017099722e-29
"8716","Total iRBC log",9.73760475340188,1.87345839225201e-29
"8717","Total iRBC log",9.76805382653806,1.95184097292543e-29
"8718","Total iRBC log",9.79859811262223,2.03389381235447e-29
"8719","Total iRBC log",9.82923790938118,2.11980220591694e-29
"8720","Total iRBC log",9.85997351547272,2.20976137181076e-29
"8721","Total iRBC log",9.89080523048853,2.30397700859476e-29
"8722","Total iRBC log",9.92173335495709,2.40266588535031e-29
"8723","Total iRBC log",9.95275819034664,2.5060564664388e-29
"8724","Total iRBC log",9.98388003906808,2.61438957295564e-29
"8725","Total iRBC log",10.015099204478,2.72791908311063e-29
"8726","Total iRBC log",10.0464159908814,2.84691267390507e-29
"8727","Total iRBC log",10.077830703535,2.97165260662534e-29
"8728","Total iRBC log",10.1093436486501,3.10243655882771e-29
"8729","Total iRBC log",10.1409551333952,3.2395785056639e-29
"8730","Total iRBC log",10.1726654658997,3.38340965356833e-29
"8731","Total iRBC log",10.2044749552562,3.5342794295267e-29
"8732","Total iRBC log",10.2363839115239,3.69255652934102e-29
"8733","Total iRBC log",10.2683926457317,3.85863002853034e-29
"8734","Total iRBC log",10.3005014698809,4.03291055972999e-29
"8735","Total iRBC log",10.3327106969484,4.21583156070543e-29
"8736","Total iRBC log",10.3650206408898,4.40785059734789e-29
"8737","Total iRBC log",10.3974316166426,4.60945076630747e-29
"8738","Total iRBC log",10.4299439401288,4.82114218221058e-29
"8739","Total iRBC log",10.4625579282585,5.04346355472659e-29
"8740","Total iRBC log",10.4952738989327,5.27698386108257e-29
"8741","Total iRBC log",10.5280921710464,5.52230411998852e-29
"8742","Total iRBC log",10.5610130644918,5.78005927331492e-29
"8743","Total iRBC log",10.5940369001615,6.05092018226957e-29
"8744","Total iRBC log",10.6271639999514,6.33559574525997e-29
"8745","Total iRBC log",10.660394686764,6.63483514508845e-29
"8746","Total iRBC log",10.6937292845114,6.9494302336183e-29
"8747","Total iRBC log",10.7271681181187,7.28021806257943e-29
"8748","Total iRBC log",10.7607115135269,7.62808356973676e-29
"8749","Total iRBC log",10.7943597976964,7.99396243025067e-29
"8750","Total iRBC log",10.8281132986098,8.37884408368823e-29
"8751","Total iRBC log",10.8619723452754,8.78377494783274e-29
"8752","Total iRBC log",10.8959372677302,9.20986183114819e-29
"8753","Total iRBC log",10.9300083970432,9.65827555655507e-29
"8754","Total iRBC log",10.9641860653188,1.01302548099674e-28
"8755","Total iRBC log",10.9984706056997,1.06271102279464e-28
"8756","Total iRBC log",11.0328623523705,1.11502287397502e-28
"8757","Total iRBC log",11.0673616405606,1.17010781800668e-28
"8758","Total iRBC log",11.1019688065477,1.22812121897819e-28
"8759","Total iRBC log",11.1366841876611,1.28922754232788e-28
"8760","Total iRBC log",11.1715081222849,1.35360090819717e-28
"8761","Total iRBC log",11.2064409498612,1.42142567950988e-28
"8762","Total iRBC log",11.2414830108937,1.49289708701445e-28
"8763","Total iRBC log",11.2766346469506,1.56822189367852e-28
"8764","Total iRBC log",11.3118962006684,1.64761910098032e-28
"8765","Total iRBC log",11.347268015755,1.73132069980921e-28
"8766","Total iRBC log",11.3827504369928,1.81957246887207e-28
"8767","Total iRBC log",11.4183438102426,1.91263482368717e-28
"8768","Total iRBC log",11.4540484824466,2.01078371946045e-28
"8769","Total iRBC log",11.4898648016318,2.11431161135048e-28
"8770","Total iRBC log",11.5257931169136,2.22352847586818e-28
"8771","Total iRBC log",11.561833778499,2.33876289740268e-28
"8772","Total iRBC log",11.59798713769,2.46036322413637e-28
"8773","Total iRBC log",11.6342535468872,2.5886987978908e-28
"8774","Total iRBC log",11.6706333595932,2.72416126275532e-28
"8775","Total iRBC log",11.707126930416,2.86716595767303e-28
"8776","Total iRBC log",11.7437346150721,3.01815339850437e-28
"8777","Total iRBC log",11.7804567703908,3.1775908554635e-28
"8778","Total iRBC log",11.8172937543168,3.34597403221651e-28
"8779","Total iRBC log",11.8542459259144,3.52382885335362e-28
"8780","Total iRBC log",11.8913136453704,3.71171336740464e-28
"8781","Total iRBC log",11.928497273998,3.91021977304533e-28
"8782","Total iRBC log",11.9657971742403,4.11997657666293e-28
"8783","Total iRBC log",12.0032137096736,4.34165089000258e-28
"8784","Total iRBC log",12.0407472450112,4.57595087720409e-28
"8785","Total iRBC log",12.0783981461067,4.82362836117394e-28
"8786","Total iRBC log",12.1161667799579,5.08548159990947e-28
"8787","Total iRBC log",12.15405351471,5.36235824411803e-28
"8788","Total iRBC log",12.1920587196595,5.65515848823992e-28
"8789","Total iRBC log",12.2301827652577,5.96483842782035e-28
"8790","Total iRBC log",12.2684260231141,6.29241363704162e-28
"8791","Total iRBC log",12.3067888660004,6.63896298119061e-28
"8792","Total iRBC log",12.3452716678538,7.00563267982954e-28
"8793","Total iRBC log",12.383874803781,7.39364063752661e-28
"8794","Total iRBC log",12.4225986500613,7.80428106015985e-28
"8795","Total iRBC log",12.461443584151,8.23892937603106e-28
"8796","Total iRBC log",12.5004099846864,8.69904748236671e-28
"8797","Total iRBC log",12.5394982314878,9.18618933918338e-28
"8798","Total iRBC log",12.5787087055634,9.70200693400362e-28
"8799","Total iRBC log",12.6180417891126,1.02482566425519e-27
"8800","Total iRBC log",12.6574978655299,1.08268060122581e-27
"8801","Total iRBC log",12.6970773194089,1.14396409972781e-27
"8802","Total iRBC log",12.7367805365454,1.20888736757077e-27
"8803","Total iRBC log",12.7766079039421,1.27767504817981e-27
"8804","Total iRBC log",12.8165598098113,1.35056609882417e-27
"8805","Total iRBC log",12.8566366435795,1.42781472760415e-27
"8806","Total iRBC log",12.8968387958911,1.50969139320777e-27
"8807","Total iRBC log",12.9371666586116,1.59648387172579e-27
"8808","Total iRBC log",12.9776206248321,1.68849839511354e-27
"8809","Total iRBC log",13.0182010888729,1.78606086620752e-27
"8810","Total iRBC log",13.0589084462873,1.88951815554355e-27
"8811","Total iRBC log",13.0997430938653,1.99923948559487e-27
"8812","Total iRBC log",13.140705429638,2.11561790843427e-27
"8813","Total iRBC log",13.1817958528808,2.2390718832476e-27
"8814","Total iRBC log",13.2230147641177,2.37004696057809e-27
"8815","Total iRBC log",13.2643625651252,2.50901758065201e-27
"8816","Total iRBC log",13.3058396589361,2.65648899366661e-27
"8817","Total iRBC log",13.3474464498434,2.81299931045961e-27
"8818","Total iRBC log",13.3891833434045,2.97912169257886e-27
"8819","Total iRBC log",13.4310507464447,3.15546669140249e-27
"8820","Total iRBC log",13.4730490670617,3.34268474663626e-27
"8821","Total iRBC log",13.515178714629,3.54146885524496e-27
"8822","Total iRBC log",13.5574400998003,3.75255742265268e-27
"8823","Total iRBC log",13.5998336345137,3.97673730887633e-27
"8824","Total iRBC log",13.642359731995,4.21484708316118e-27
"8825","Total iRBC log",13.6850188067622,4.46778050163374e-27
"8826","Total iRBC log",13.7278112746298,4.73649022351871e-27
"8827","Total iRBC log",13.7707375527122,5.0219917825721e-27
"8828","Total iRBC log",13.8137980594282,5.32536783154834e-27
"8829","Total iRBC log",13.856993214505,5.64777267879685e-27
"8830","Total iRBC log",13.9003234389823,5.99043713742469e-27
"8831","Total iRBC log",13.9437891552163,6.35467370892313e-27
"8832","Total iRBC log",13.9873907868839,6.74188212470574e-27
"8833","Total iRBC log",14.0311287589869,7.1535552706726e-27
"8834","Total iRBC log",14.075003497856,7.59128552170567e-27
"8835","Total iRBC log",14.1190154311549,8.05677151491369e-27
"8836","Total iRBC log",14.1631649878849,8.55182539250116e-27
"8837","Total iRBC log",14.2074525983884,9.07838054733191e-27
"8838","Total iRBC log",14.2518786943537,9.63849990662762e-27
"8839","Total iRBC log",14.296443708819,1.02343847917696e-26
"8840","Total iRBC log",14.3411480761764,1.08683843948748e-26
"8841","Total iRBC log",14.3859922321764,1.15430059157547e-26
"8842","Total iRBC log",14.4309766139322,1.22609254059499e-26
"8843","Total iRBC log",14.4761016599237,1.3024999369918e-26
"8844","Total iRBC log",14.5213678100019,1.38382771770088e-26
"8845","Total iRBC log",14.5667755053933,1.47040143417354e-26
"8846","Total iRBC log",14.612325188704,1.56256867339566e-26
"8847","Total iRBC log",14.6580173039241,1.66070057850364e-26
"8848","Total iRBC log",14.7038522964322,1.76519347607748e-26
"8849","Total iRBC log",14.7498306129993,1.8764706177014e-26
"8850","Total iRBC log",14.7959527017937,1.99498404392747e-26
"8851","Total iRBC log",14.8422190123851,2.12121657936622e-26
"8852","Total iRBC log",14.8886299957486,2.25568396825366e-26
"8853","Total iRBC log",14.9351861042701,2.39893716052287e-26
"8854","Total iRBC log",14.9818877917495,2.55156475912787e-26
"8855","Total iRBC log",15.028735513406,2.7141956401486e-26
"8856","Total iRBC log",15.0757297258824,2.88750175803419e-26
"8857","Total iRBC log",15.122870887249,3.07220114924019e-26
"8858","Total iRBC log",15.1701594570089,3.26906114847206e-26
"8859","Total iRBC log",15.2175958961016,3.47890183277691e-26
"8860","Total iRBC log",15.2651806669083,3.70259970983043e-26
"8861","Total iRBC log",15.312914233256,3.94109166795258e-26
"8862","Total iRBC log",15.3607970604219,4.1953792066539e-26
"8863","Total iRBC log",15.4088296151381,4.46653296788538e-26
"8864","Total iRBC log",15.4570123655963,4.75569758962249e-26
"8865","Total iRBC log",15.5053457814523,5.06409690499426e-26
"8866","Total iRBC log",15.5538303338301,5.39303951184945e-26
"8867","Total iRBC log",15.6024664953274,5.7439247394686e-26
"8868","Total iRBC log",15.6512547400192,6.11824904107048e-26
"8869","Total iRBC log",15.7001955434632,6.51761284285168e-26
"8870","Total iRBC log",15.7492893827041,6.94372788254001e-26
"8871","Total iRBC log",15.7985367362783,7.39842507283897e-26
"8872","Total iRBC log",15.8479380842186,7.88366292773629e-26
"8873","Total iRBC log",15.8974939080587,8.40153659240505e-26
"8874","Total iRBC log",15.9472046908382,8.9542875204131e-26
"8875","Total iRBC log",15.9970709171069,9.54431384515108e-26
"8876","Total iRBC log",16.0470930729301,1.01741814958037e-25
"8877","Total iRBC log",16.0972716458929,1.08466361118916e-25
"8878","Total iRBC log",16.1476071251048,1.15646158143545e-25
"8879","Total iRBC log",16.198100001205,1.23312648953827e-25
"8880","Total iRBC log",16.2487507663669,1.31499484937778e-25
"8881","Total iRBC log",16.2995599143028,1.40242683275118e-25
"8882","Total iRBC log",16.3505279402688,1.4958079560394e-25
"8883","Total iRBC log",16.4016553410698,1.59555088854284e-25
"8884","Total iRBC log",16.4529426150639,1.70209739134661e-25
"8885","Total iRBC log",16.504390262168,1.81592039622984e-25
"8886","Total iRBC log",16.5559987838617,1.93752623483037e-25
"8887","Total iRBC log",16.6077686831931,2.06745702902663e-25
"8888","Total iRBC log",16.6597004647831,2.20629325430539e-25
"8889","Total iRBC log",16.7117946348306,2.3546564887493e-25
"8890","Total iRBC log",16.7640517011173,2.51321236120553e-25
"8891","Total iRBC log",16.8164721730129,2.68267371320011e-25
"8892","Total iRBC log",16.8690565614797,2.86380399022754e-25
"8893","Total iRBC log",16.9218053790777,3.05742087920505e-25
"8894","Total iRBC log",16.9747191399698,3.26440021010984e-25
"8895","Total iRBC log",17.0277983599267,3.48568014115255e-25
"8896","Total iRBC log",17.0810435563318,3.72226564826206e-25
"8897","Total iRBC log",17.1344552481862,3.9752333411954e-25
"8898","Total iRBC log",17.1880339561142,4.24573663022406e-25
"8899","Total iRBC log",17.2417802023678,4.53501126912709e-25
"8900","Total iRBC log",17.2956945108323,4.84438130211291e-25
"8901","Total iRBC log",17.3497774070309,5.17526544433287e-25
"8902","Total iRBC log",17.4040294181303,5.52918392785029e-25
"8903","Total iRBC log",17.4584510729455,5.90776584726924e-25
"8904","Total iRBC log",17.5130429019453,6.31275704177028e-25
"8905","Total iRBC log",17.5678054372568,6.74602855300862e-25
"8906","Total iRBC log",17.6227392126716,7.20958570125454e-25
"8907","Total iRBC log",17.6778447636501,7.70557782529042e-25
"8908","Total iRBC log",17.733122627327,8.23630873494451e-25
"8909","Total iRBC log",17.7885733425169,8.80424792876826e-25
"8910","Total iRBC log",17.8441974497189,9.41204263324653e-25
"8911","Total iRBC log",17.8999954911226,1.00625307241078e-24
"8912","Total iRBC log",17.9559680106127,1.07587545947949e-24
"8913","Total iRBC log",18.0121155537747,1.15039760419722e-24
"8914","Total iRBC log",18.0684386679001,1.23016922431256e-24
"8915","Total iRBC log",18.1249379019919,1.31556529068952e-24
"8916","Total iRBC log",18.1816138067696,1.40698786827202e-24
"8917","Total iRBC log",18.2384669346748,1.5048680922856e-24
"8918","Total iRBC log",18.2954978398768,1.60966828966707e-24
"8919","Total iRBC log",18.3527070782775,1.7218842564589e-24
"8920","Total iRBC log",18.4100952075172,1.84204770269909e-24
"8921","Total iRBC log",18.4676627869799,1.97072887719576e-24
"8922","Total iRBC log",18.5254103777988,2.10853938549242e-24
"8923","Total iRBC log",18.5833385428616,2.25613521532313e-24
"8924","Total iRBC log",18.6414478468163,2.41421998491323e-24
"8925","Total iRBC log",18.6997388560764,2.58354843062736e-24
"8926","Total iRBC log",18.7582121388267,2.76493015168865e-24
"8927","Total iRBC log",18.8168682650285,2.95923363101267e-24
"8928","Total iRBC log",18.8757078064255,3.1673905526154e-24
"8929","Total iRBC log",18.9347313365492,3.39040043757233e-24
"8930","Total iRBC log",18.9939394307245,3.62933562214485e-24
"8931","Total iRBC log",19.0533326660751,3.88534660344064e-24
"8932","Total iRBC log",19.1129116215297,4.15966777986595e-24
"8933","Total iRBC log",19.172676877827,4.4536236156524e-24
"8934","Total iRBC log",19.2326290175219,4.76863526091831e-24
"8935","Total iRBC log",19.2927686249907,5.10622766106918e-24
"8936","Total iRBC log",19.353096286437,5.46803719185085e-24
"8937","Total iRBC log",19.4136125898977,5.85581985907589e-24
"8938","Total iRBC log",19.4743181252483,6.27146010494505e-24
"8939","Total iRBC log",19.5352134842087,6.7169802660037e-24
"8940","Total iRBC log",19.5962992603493,7.1945507311294e-24
"8941","Total iRBC log",19.6575760490963,7.70650085154238e-24
"8942","Total iRBC log",19.7190444477382,8.25533065870782e-24
"8943","Total iRBC log",19.7807050554308,8.84372345014716e-24
"8944","Total iRBC log",19.8425584732035,9.47455930765775e-24
"8945","Total iRBC log",19.9046053039653,1.01509296172185e-23
"8946","Total iRBC log",19.9668461525103,1.0876152665046e-23
"8947","Total iRBC log",20.0292816255237,1.16537903897759e-23
"8948","Total iRBC log",20.091912331588,1.24876663767248e-23
"8949","Total iRBC log",20.1547388811886,1.33818851865729e-23
"8950","Total iRBC log",20.2177618867198,1.43408531176746e-23
"8951","Total iRBC log",20.2809819624908,1.53693005086095e-23
"8952","Total iRBC log",20.344399724732,1.64723056955093e-23
"8953","Total iRBC log",20.4080157916003,1.76553207472033e-23
"8954","Total iRBC log",20.471830783186,1.89241991104325e-23
"8955","Total iRBC log",20.535845321518,2.02852253071667e-23
"8956","Total iRBC log",20.6000600305705,2.17451468366791e-23
"8957","Total iRBC log",20.6644755362688,2.33112084463608e-23
"8958","Total iRBC log",20.7290924664954,2.49911889474713e-23
"8959","Total iRBC log",20.7939114510962,2.67934407651489e-23
"8960","Total iRBC log",20.8589331218865,2.8726932426052e-23
"8961","Total iRBC log",20.9241581126573,3.08012942021882e-23
"8962","Total iRBC log",20.9895870591817,3.30268671456774e-23
"8963","Total iRBC log",21.0552205992203,3.54147557667462e-23
"8964","Total iRBC log",21.1210593725286,3.79768846259191e-23
"8965","Total iRBC log",21.1871040208619,4.07260591315986e-23
"8966","Total iRBC log",21.2533551879828,4.36760308558737e-23
"8967","Total iRBC log",21.3198135196667,4.6841567704572e-23
"8968","Total iRBC log",21.3864796637083,5.02385293027158e-23
"8969","Total iRBC log",21.4533542699279,5.38839479832029e-23
"8970","Total iRBC log",21.5204379901778,5.77961157955045e-23
"8971","Total iRBC log",21.5877314783486,6.19946779820674e-23
"8972","Total iRBC log",21.6552353903758,6.65007334034164e-23
"8973","Total iRBC log",21.7229503842455,7.13369424286499e-23
"8974","Total iRBC log",21.7908771200018,7.65276428464123e-23
"8975","Total iRBC log",21.8590162597524,8.2098974392702e-23
"8976","Total iRBC log",21.9273684676756,8.80790125360747e-23
"8977","Total iRBC log",21.9959344100264,9.44979122084006e-23
"8978","Total iRBC log",22.0647147551431,1.0138806222045e-22
"8979","Total iRBC log",22.1337101734542,1.08784251156366e-22
"8980","Total iRBC log",22.2029213374841,1.16723845600065e-22
"8981","Total iRBC log",22.2723489218606,1.25246981609847e-22
"8982","Total iRBC log",22.3419936033208,1.3439677042552e-22
"8983","Total iRBC log",22.4118560607181,1.44219519465227e-22
"8984","Total iRBC log",22.4819369750283,1.54764969747585e-22
"8985","Total iRBC log",22.552237029357,1.66086550959054e-22
"8986","Total iRBC log",22.6227569089457,1.78241655476485e-22
"8987","Total iRBC log",22.6934973011783,1.91291932752301e-22
"8988","Total iRBC log",22.7644588955887,2.05303605573617e-22
"8989","Total iRBC log",22.8356423838665,2.20347809818683e-22
"8990","Total iRBC log",22.9070484598643,2.36500959454272e-22
"8991","Total iRBC log",22.9786778196044,2.53845138646383e-22
"8992","Total iRBC log",23.0505311612855,2.72468522995574e-22
"8993","Total iRBC log",23.1226091852896,2.92465832056497e-22
"8994","Total iRBC log",23.1949125941886,3.1393881546137e-22
"8995","Total iRBC log",23.2674420927515,3.36996775138249e-22
"8996","Total iRBC log",23.3401983879509,3.61757126299111e-22
"8997","Total iRBC log",23.4131821889703,3.88346000070402e-22
"8998","Total iRBC log",23.4863942072106,4.16898890851071e-22
"8999","Total iRBC log",23.5598351562973,4.47561351710022e-22
"9000","Total iRBC log",23.6335057520872,4.80489741380623e-22
"9001","Total iRBC log",23.707406712676,5.15852026671234e-22
"9002","Total iRBC log",23.7815387584043,5.53828644392798e-22
"9003","Total iRBC log",23.8559026118655,5.94613427207221e-22
"9004","Total iRBC log",23.9304989979126,6.38414598123943e-22
"9005","Total iRBC log",24.0053286436649,6.85455838721557e-22
"9006","Total iRBC log",24.0803922785155,7.35977436543629e-22
"9007","Total iRBC log",24.1556906341383,7.90237517521066e-22
"9008","Total iRBC log",24.2312244444952,8.48513369701697e-22
"9009","Total iRBC log",24.306994445843,9.11102865031903e-22
"9010","Total iRBC log",24.3830013767409,9.78325986429365e-22
"9011","Total iRBC log",24.4592459780573,1.05052646791925e-21
"9012","Total iRBC log",24.5357289929775,1.12807355617651e-21
"9013","Total iRBC log",24.6124511670107,1.21136390242998e-21
"9014","Total iRBC log",24.6894132479971,1.3008235943408e-21
"9015","Total iRBC log",24.7666159861155,1.39691033817457e-21
"9016","Total iRBC log",24.8440601338905,1.5001158023411e-21
"9017","Total iRBC log",24.9217464461997,1.6109681341895e-21
"9018","Total iRBC log",24.9996756802813,1.73003466281736e-21
"9019","Total iRBC log",25.0778485957412,1.85792480158528e-21
"9020","Total iRBC log",25.1562659545607,1.99529316503354e-21
"9021","Total iRBC log",25.2349285211037,2.14284291597021e-21
"9022","Total iRBC log",25.3138370621242,2.30132935965573e-21
"9023","Total iRBC log",25.3929923467739,2.47156380324479e-21
"9024","Total iRBC log",25.4723951466096,2.65441769997427e-21
"9025","Total iRBC log",25.5520462356006,2.85082709900984e-21
"9026","Total iRBC log",25.6319463901366,3.06179742338864e-21
"9027","Total iRBC log",25.7120963890348,3.28840860013562e-21
"9028","Total iRBC log",25.7924970135478,3.53182056838338e-21
"9029","Total iRBC log",25.8731490473712,3.79327919321235e-21
"9030","Total iRBC log",25.9540532766511,4.07412261494318e-21
"9031","Total iRBC log",26.035210489992,4.37578806578133e-21
"9032","Total iRBC log",26.1166214784642,4.69981918803448e-21
"9033","Total iRBC log",26.1982870356116,5.04787389061024e-21
"9034","Total iRBC log",26.2802079574595,5.42173278317615e-21
"9035","Total iRBC log",26.3623850425226,5.82330823021609e-21
"9036","Total iRBC log",26.4448190918121,6.25465407029456e-21
"9037","Total iRBC log",26.5275109088443,6.71797604912019e-21
"9038","Total iRBC log",26.6104612996477,7.21564301852965e-21
"9039","Total iRBC log",26.6936710727716,7.75019895728823e-21
"9040","Total iRBC log",26.7771410392933,8.32437587365682e-21
"9041","Total iRBC log",26.8608720128264,8.94110765400979e-21
"9042","Total iRBC log",26.9448648095288,9.60354492644897e-21
"9043","Total iRBC log",27.0291202481101,1.03150710133352e-20
"9044","Total iRBC log",27.1136391498405,1.10793190520096e-20
"9045","Total iRBC log",27.1984223385577,1.19001903686961e-20
"9046","Total iRBC log",27.2834706406759,1.27818741967223e-20
"9047","Total iRBC log",27.3687848851935,1.37288688367558e-20
"9048","Total iRBC log",27.4543659037008,1.47460043638109e-20
"9049","Total iRBC log",27.5402145303887,1.58384669933167e-20
"9050","Total iRBC log",27.6263316020565,1.70118252266336e-20
"9051","Total iRBC log",27.7127179581203,1.82720579050604e-20
"9052","Total iRBC log",27.7993744406207,1.96255843106552e-20
"9053","Total iRBC log",27.8863018942316,2.10792964621309e-20
"9054","Total iRBC log",27.973501166268,2.2640593764746e-20
"9055","Total iRBC log",28.0609731066946,2.4317420184495e-20
"9056","Total iRBC log",28.1487185681336,2.61183041291356e-20
"9057","Total iRBC log",28.2367384058736,2.80524012316597e-20
"9058","Total iRBC log",28.3250334778776,3.01295402458306e-20
"9059","Total iRBC log",28.4136046447912,3.23602722784067e-20
"9060","Total iRBC log",28.5024527699515,3.47559235987412e-20
"9061","Total iRBC log",28.5915787193951,3.73286522836318e-20
"9062","Total iRBC log",28.6809833618665,4.00915089737454e-20
"9063","Total iRBC log",28.7706675688269,4.30585020376106e-20
"9064","Total iRBC log",28.8606322144626,4.6244667460333e-20
"9065","Total iRBC log",28.9508781756932,4.96661437967367e-20
"9066","Total iRBC log",29.0414063321806,5.33402525528701e-20
"9067","Total iRBC log",29.1322175663372,5.7285584385664e-20
"9068","Total iRBC log",29.2233127633349,6.15220915382808e-20
"9069","Total iRBC log",29.3146928111132,6.60711869583358e-20
"9070","Total iRBC log",29.4063586003884,7.09558505779e-20
"9071","Total iRBC log",29.4983110246619,7.62007432682346e-20
"9072","Total iRBC log",29.590550980229,8.18323290184274e-20
"9073","Total iRBC log",29.6830793661877,8.78790059261864e-20
"9074","Total iRBC log",29.7758970844477,9.43712466304796e-20
"9075","Total iRBC log",29.8690050397386,1.0134174886033e-19
"9076","Total iRBC log",29.9624041396191,1.08825596821799e-19
"9077","Total iRBC log",30.0560952944859,1.16860434195918e-19
"9078","Total iRBC log",30.1500794175825,1.25486649575138e-19
"9079","Total iRBC log",30.244357425008,1.34747575223932e-19
"9080","Total iRBC log",30.3389302357261,1.44689700111713e-19
"9081","Total iRBC log",30.433798771574,1.55362898232924e-19
"9082","Total iRBC log",30.5289639572716,1.66820673300336e-19
"9083","Total iRBC log",30.6244267204303,1.79120420974218e-19
"9084","Total iRBC log",30.720187991562,1.92323709871248e-19
"9085","Total iRBC log",30.8162487040884,2.06496582684509e-19
"9086","Total iRBC log",30.91260979435,2.21709878839155e-19
"9087","Total iRBC log",31.0092722016149,2.38039580207944e-19
"9088","Total iRBC log",31.1062368680886,2.55567181517593e-19
"9089","Total iRBC log",31.2035047389228,2.74380087190668e-19
"9090","Total iRBC log",31.3010767622244,2.94572036489816e-19
"9091","Total iRBC log",31.3989538890652,3.16243558960988e-19
"9092","Total iRBC log",31.4971370734909,3.39502462311817e-19
