iter,rho,burst,iota_N1,iota_N2,phi_N1,phi_N2
736,0.230889767,5.213658043,2.418652878,0.580604438,0.118749992,6866.432035
737,0.162703954,3.80662297,1.491340342,0.80436816,0.392568334,1797.329714
738,0.28001344,5.291029722,2.652542325,0.88455248,0.131082897,1123.841991
739,0.512614981,5.137097768,3.521971147,1.016073736,0.326011043,792.2143825
740,0.131833407,5.846129691,2.208280301,1.343482245,0.250219776,952.5335427
741,0.169770511,5.281649106,3.85938828,0.677014714,0.117204181,1138.788508
742,0.160473307,3.689696344,4.922620371,0.800331345,0.083326253,1145.966372
743,0.227849308,5.195221549,3.97366543,1.029630847,0.080296935,975.3243439
744,0.570251254,4.795629794,3.473599889,0.844923935,0.325604179,599.2977185
745,0.162710451,5.866403624,2.626247532,1.3687036,0.258582853,677.9881207
746,0.286906732,5.19744374,0.57236438,0.511338119,0.716195049,227.7991038
747,0.140165068,3.566851392,1.038016409,0.879053503,0.673216664,194.2609256
748,0.193664548,4.999831089,0.55266659,0.96892609,0.618436711,81.55162353
749,0.718239086,5.128781624,1.297741404,0.978515101,1.959090057,725.0756362
750,0.251157316,5.669745551,1.412234093,1.326837435,0.996570646,816.3319295
751,0.238120575,5.148295308,1.53932801,0.713041278,0.195144928,67.24690575
752,0.097343975,3.59968146,0.826145739,0.885050401,1.07961828,62.95323366
753,0.209836141,5.186853242,1.447238868,0.95385333,0.34778751,60.57502885
754,0.593080373,4.901984188,2.343313815,0.966952743,0.774419021,72.85981412
755,0.21413649,5.511153738,1.457392651,1.149529234,0.890289813,63.78991577
756,0.205459929,5.047030894,2.456797763,0.688827043,0.118815424,859.3635727
757,0.26502583,3.643811469,3.026417524,0.746946797,0.246052146,268.9538961
758,0.133765738,5.03675084,2.659854097,0.948807639,0.124724872,655.7756354
759,0.427265069,5.338412328,2.546775901,1.173426698,0.219608976,132.7995315
760,0.157842944,5.776442513,2.697927632,1.326202598,0.205759269,393.9765261
761,0.24424835,5.296812543,2.732058332,0.590084417,0.116276728,80.56472527
762,0.111924976,3.671943462,2.721122875,1.234469684,0.18997215,258.6507474
763,0.188066604,5.094806317,2.371340689,1.246995035,0.230646502,161.4341718
764,0.672439375,5.048295449,1.402741273,0.941939564,1.118289153,257.1055252
765,0.167127459,5.569675923,1.882353789,1.572920284,0.579145413,70.33215165
766,0.311931044,5.233613302,0.598663675,0.45281746,1.05474698,237.7782902
767,0.126752593,3.660480937,0.790174424,1.119442375,0.620861503,88.35871424
768,0.264887703,5.049702181,1.344065958,1.038237161,0.547753893,132.3248538
769,0.661504412,4.903726683,1.654685919,0.839404584,1.094621923,255.4257586
770,0.146365939,5.706267635,0.718273418,1.434169998,0.793217961,134.2354139
771,0.233408552,5.319299706,0.927395202,0.643024714,0.240596109,23.95171281
772,0.096869583,3.63697879,1.27640283,0.973702717,0.347721207,384.4455095
773,0.330349792,5.216188441,0.844425469,1.045337648,0.751824906,89.68191286
774,0.47395494,5.152992627,0.899434531,0.957532101,0.846817909,492.6148296
775,0.265371095,5.355005226,1.095030707,1.200449486,2.996108227,782.3788952
776,0.191240683,5.350069109,1.060348327,0.582802292,0.15758493,567.8090338
777,0.224549946,3.689822025,1.06462086,0.862722852,0.37760056,581.9310427
778,0.513237031,5.146347476,1.058996104,1.328283263,1.690613035,11.46812058
779,0.462474089,5.074789739,1.051587463,1.052152363,0.997543545,26.10959511
780,0.199087014,5.540756368,1.067010876,1.327283063,1.134992306,77.36721915
781,0.310527753,5.13681392,0.39152859,0.557961975,1.497714761,57.91332181
782,0.137632995,3.767717311,0.581725536,1.041031692,0.971058726,126.6792209
783,0.307010363,5.326182003,0.322948726,0.871992928,1.381392019,150.4685541
784,0.886766277,4.841754883,2.711502652,0.57398462,1.715558227,33.6215135
785,0.139882276,5.697888903,1.203528507,1.549233342,0.387760285,123.6008925
786,0.247330427,5.286889476,0.361282086,0.512434961,0.546238027,19.34245438
787,0.194902851,3.644986081,0.666186943,0.900227393,1.446937876,299.0549635
788,0.447059434,5.329604813,0.839954762,0.785834891,1.098351446,129.9297998
789,0.585926349,4.932899981,1.648582339,0.980018465,0.913341754,241.7590978
790,0.204525954,5.653670051,0.779301869,1.059563314,1.520820823,395.6714175
791,0.250898667,5.334905316,1.76712014,0.60088063,0.201088371,430.3015985
792,0.221040742,3.522524676,1.660728305,0.826421855,0.417443714,218.4963012
793,0.355186972,5.014183791,1.909462331,1.112614859,0.530279525,118.681453
794,0.587120203,5.097885496,2.113389234,0.918524063,0.893352917,192.2269069
795,0.27549656,5.56475091,1.615394764,1.038061315,1.609980092,379.6013884
796,0.226511953,5.122404071,1.176594577,0.53052881,0.475065326,427.5091457
797,0.240456114,3.568647828,1.165404903,0.644782519,0.920994778,357.256342
798,0.294634745,5.095356348,0.911993804,0.810953156,0.517648983,163.7406958
799,0.490300327,4.968060218,1.309777486,1.061402251,1.452172559,49.94659209
800,0.189761589,5.589794956,1.187345455,1.292174343,0.831473468,421.8954042
801,0.333234505,5.179330861,1.661965488,0.58831738,0.273802299,1066.600913
802,0.1807977,3.792290053,0.952039374,0.987293673,0.634807542,560.0758105
803,0.432483275,5.289935557,1.083416872,1.027355924,0.710451084,199.4953382
804,0.489604359,4.940407717,1.916170934,0.828845432,0.880876126,1149.774369
805,0.300654722,5.799868354,0.977401782,1.035639763,1.361458302,1070.612421
806,0.252080099,5.310991271,0.443161584,0.512096997,0.840295943,43.79453721
807,0.10580517,3.652032688,0.854130636,0.997950372,0.7214663,164.0670004
808,0.189387603,5.163452546,0.893606965,0.853514519,0.306565367,132.0714563
809,0.512657893,5.036680013,1.344657745,0.803963657,1.313895489,286.0445658
810,0.146614266,5.512386784,0.990566197,1.206461422,1.089831624,453.3144968
811,0.266996873,5.304467839,1.577109387,0.558289074,0.241363775,91.67915629
812,0.109958317,3.618917069,1.32755696,0.98863047,0.306776259,375.2865965
813,0.23380623,5.185014354,1.387837977,0.883508864,0.373002339,116.5489408
814,0.506845191,5.241171377,1.472477001,0.898399057,0.327880803,213.6937857
815,0.140512837,5.81594213,1.278344735,1.590728443,0.336128063,88.78318218
816,0.241353921,5.429023866,0.619526362,0.462418051,0.254216655,236.2608553
817,0.256783464,3.600247329,0.830297087,0.71939413,1.143476596,278.7054347
818,0.347615636,5.20577263,0.893280408,0.982798637,0.764783561,149.6812851
819,0.575814161,4.974364193,1.04318446,0.8150528,1.722253168,40.56973857
820,0.221714509,5.451150992,0.423462761,1.16427619,6.613767467,1413.832207
821,0.215177483,5.046378433,2.291936612,0.579486445,0.119414669,1861.294394
822,0.132994611,3.821320479,0.908341157,0.931865547,0.272853784,333.6716436
823,0.291634829,5.22249882,1.661161389,1.016876517,0.257564841,678.0611417
824,0.755307127,4.797749473,3.117818252,0.972771356,1.27499077,59.81148246
825,0.106642405,5.651697453,2.883740439,1.408200253,0.139884874,383.4116362
826,0.231604772,5.237524531,2.503256991,0.644692648,0.038236072,66.82855252
827,0.211569935,3.465490028,0.795574546,0.8799334,1.644307654,118.7372609
828,0.378350899,5.234313442,1.084749324,0.930822546,0.546215697,120.698343
829,0.610310101,4.926030442,1.15735223,0.880838701,1.741747084,54.34875905
830,0.223778571,5.738030896,1.429356473,1.263514041,0.586663204,930.6948832
831,0.294494288,5.074215149,0.349929221,0.402606687,1.616286483,191.8634895
832,0.261201372,3.764164833,0.516798959,0.922202085,1.525484259,249.7340141
833,0.400962429,5.304339737,0.497544159,1.035425727,1.599147329,11.05099883
834,0.367630728,4.986536414,0.639776443,0.970564739,1.582028527,89.78289582
835,0.238830263,5.591686755,0.693559941,1.054039976,1.547337506,60.51307627
