"V1","label"
"4.68882556090551","Total
gametocyte "
"4.34398096353669","Total
gametocyte "
"2.7042001864477","Total
gametocyte "
"4.61983216003731","Total
gametocyte "
"2.47905680063536","Total
gametocyte "
"4.71025545085806","Total
gametocyte "
"2.94129061674598","Total
gametocyte "
"3.70899699498043","Total
gametocyte "
"2.30213281340455","Total
gametocyte "
"4.70782132214909","Total
gametocyte "
"1.86173754926931","Total
gametocyte "
"3.85964855558162","Total
gametocyte "
"3.22745091942971","Total
gametocyte "
"4.73694191658539","Total
gametocyte "
"2.55499185514989","Total
gametocyte "
"3.77838058569517","Total
gametocyte "
"3.53818258873288","Total
gametocyte "
"4.69921670566066","Total
gametocyte "
"4.33474790284701","Total
gametocyte "
"4.35286110812006","Total
gametocyte "
"4.70367286042388","Total
gametocyte "
"4.65756327788604","Total
gametocyte "
"2.38169716500165","Total
gametocyte "
"4.61703983863201","Total
gametocyte "
"2.58310854684203","Total
gametocyte "
"4.10392026945145","Total
gametocyte "
"3.3015345428822","Total
gametocyte "
"4.07272629325402","Total
gametocyte "
"4.31914592763436","Total
gametocyte "
"3.0101891907351","Total
gametocyte "
"4.39295009175136","Total
gametocyte "
"3.14193528238003","Total
gametocyte "
"2.9923176231326","Total
gametocyte "
"3.4628072995578","Total
gametocyte "
"3.74055841710634","Total
gametocyte "
"1.71192061240663","Total
gametocyte "
"2.40159235346082","Total
gametocyte "
"3.0286506029404","Total
gametocyte "
"4.7136532910858","Total
gametocyte "
"4.71827541743163","Total
gametocyte "
"3.82689881211134","Total
gametocyte "
"4.63904157544949","Total
gametocyte "
"4.74385226925674","Total
gametocyte "
"4.74490962804443","Total
gametocyte "
"4.53050651833897","Total
gametocyte "
"2.9961881857634","Total
gametocyte "
"3.74874205575934","Total
gametocyte "
"3.84970380179156","Total
gametocyte "
"2.19881156467226","Total
gametocyte "
"1.62350375145381","Total
gametocyte "
"1.95352587006861","Total
gametocyte "
"3.13265289434271","Total
gametocyte "
"3.97126258255951","Total
gametocyte "
"4.69594282936011","Total
gametocyte "
"2.51357657491804","Total
gametocyte "
"2.16790048997754","Total
gametocyte "
"4.73269016594558","Total
gametocyte "
"4.64092598362696","Total
gametocyte "
"4.28931643219709","Total
gametocyte "
"4.3926586933929","Total
gametocyte "
"4.30654028599888","Total
gametocyte "
"4.3772284239055","Total
gametocyte "
"1.29452425589183","Total
gametocyte "
"2.67910217816763","Total
gametocyte "
"3.79483333835029","Total
gametocyte "
"3.2709846822958","Total
gametocyte "
"2.58235514151563","Total
gametocyte "
"3.37597717780306","Total
gametocyte "
"3.8027668754972","Total
gametocyte "
"2.76223883316476","Total
gametocyte "
"4.53085006934277","Total
gametocyte "
"3.82697353568386","Total
gametocyte "
"2.22989682018271","Total
gametocyte "
"4.3291224283094","Total
gametocyte "
"4.51930755848323","Total
gametocyte "
"4.68381947642864","Total
gametocyte "
"2.45961924731431","Total
gametocyte "
"3.46531705934178","Total
gametocyte "
