V1,label
4.145758,Total sexual iRBC
4.033999,Total sexual iRBC
4.186854,Total sexual iRBC
3.482023,Total sexual iRBC
4.07732,Total sexual iRBC
4.161288,Total sexual iRBC
2.18243,Total sexual iRBC
4.185535,Total sexual iRBC
1.993237,Total sexual iRBC
3.728164,Total sexual iRBC
2.62571,Total sexual iRBC
1.576602,Total sexual iRBC
4.162008,Total sexual iRBC
3.833999,Total sexual iRBC
2.117696,Total sexual iRBC
4.082105,Total sexual iRBC
2.730012,Total sexual iRBC
2.832861,Total sexual iRBC
4.161415,Total sexual iRBC
3.819575,Total sexual iRBC
3.645039,Total sexual iRBC
2.345074,Total sexual iRBC
3.786334,Total sexual iRBC
2.693616,Total sexual iRBC
0.9590913,Total sexual iRBC
2.184927,Total sexual iRBC
4.179308,Total sexual iRBC
3.36739,Total sexual iRBC
1.841296,Total sexual iRBC
3.938053,Total sexual iRBC
3.158833,Total sexual iRBC
4.105389,Total sexual iRBC
3.41522,Total sexual iRBC
0.4661982,Total sexual iRBC
2.245313,Total sexual iRBC
4.116915,Total sexual iRBC
4.170822,Total sexual iRBC
4.119156,Total sexual iRBC
2.201611,Total sexual iRBC
3.871221,Total sexual iRBC
4.179524,Total sexual iRBC
2.499784,Total sexual iRBC
3.959998,Total sexual iRBC
4.035173,Total sexual iRBC
3.704547,Total sexual iRBC
1.850807,Total sexual iRBC
3.126045,Total sexual iRBC
2.661486,Total sexual iRBC
2.961081,Total sexual iRBC
3.179248,Total sexual iRBC
2.540029,Total sexual iRBC
3.764994,Total sexual iRBC
3.655502,Total sexual iRBC
3.940743,Total sexual iRBC
4.133785,Total sexual iRBC
1.816547,Total sexual iRBC
3.740849,Total sexual iRBC
3.152153,Total sexual iRBC
2.499464,Total sexual iRBC
4.028034,Total sexual iRBC
4.121871,Total sexual iRBC
1.52729,Total sexual iRBC
2.212368,Total sexual iRBC
2.440491,Total sexual iRBC
3.605204,Total sexual iRBC
3.282498,Total sexual iRBC
1.733668,Total sexual iRBC
3.217324,Total sexual iRBC
2.666864,Total sexual iRBC
4.066195,Total sexual iRBC
