"","cue_range","cr","label","min","max"
"16066",9216,1,"Gametocyte ",0,15778.1073957847
"16067",9228,1,"Gametocyte ",0,15778.1073957847
"16068",9240,1,"Gametocyte ",0,15778.1073957847
"16069",9252,1,"Gametocyte ",0,15778.1073957847
"16070",9264,1,"Gametocyte ",0,15778.1073957847
"16071",9276,1,"Gametocyte ",0,15778.1073957847
"16072",9288,1,"Gametocyte ",0,15778.1073957847
"16073",9300,1,"Gametocyte ",0,15778.1073957847
"16074",9312,1,"Gametocyte ",0,15778.1073957847
"16075",9324,1,"Gametocyte ",0,15778.1073957847
"16076",9336,1,"Gametocyte ",0,15778.1073957847
"16077",9348,1,"Gametocyte ",0,15778.1073957847
"16078",9360,1,"Gametocyte ",0,15778.1073957847
"16079",9372,1,"Gametocyte ",0,15778.1073957847
"16080",9384,1,"Gametocyte ",0,15778.1073957847
"16081",9396,1,"Gametocyte ",0,15778.1073957847
"16082",9408,1,"Gametocyte ",0,15778.1073957847
"16083",9420,1,"Gametocyte ",0,15778.1073957847
"16084",9432,1,"Gametocyte ",0,15778.1073957847
"16085",9444,1,"Gametocyte ",0,15778.1073957847
"16086",9456,1,"Gametocyte ",0,15778.1073957847
"16087",9468,1,"Gametocyte ",0,15778.1073957847
"16088",9480,1,"Gametocyte ",0,15778.1073957847
"16089",9492,1,"Gametocyte ",0,15778.1073957847
"16090",9504,1,"Gametocyte ",0,15778.1073957847
"16091",9516,1,"Gametocyte ",0,15778.1073957847
"16092",9528,1,"Gametocyte ",0,15778.1073957847
"16093",9540,1,"Gametocyte ",0,15778.1073957847
"16094",9552,1,"Gametocyte ",0,15778.1073957847
"16095",9564,1,"Gametocyte ",0,15778.1073957847
"16096",9576,1,"Gametocyte ",0,15778.1073957847
"16097",9588,1,"Gametocyte ",0,15778.1073957847
"16098",9600,1,"Gametocyte ",0,15778.1073957847
"16099",9612,1,"Gametocyte ",0,15778.1073957847
"16100",9624,1,"Gametocyte ",0,15778.1073957847
"16101",9636,1,"Gametocyte ",0,15778.1073957847
"16102",9648,1,"Gametocyte ",0,15778.1073957847
"16103",9660,1,"Gametocyte ",0,15778.1073957847
"16104",9672,1,"Gametocyte ",0,15778.1073957847
"16105",9684,1,"Gametocyte ",0,15778.1073957847
"16106",9696,1,"Gametocyte ",0,15778.1073957847
"16107",9708,1,"Gametocyte ",0,15778.1073957847
"16108",9720,1,"Gametocyte ",0,15778.1073957847
"16109",9732,1,"Gametocyte ",0,15778.1073957847
"16110",9744,1,"Gametocyte ",0,15778.1073957847
"16111",9756,1,"Gametocyte ",0,15778.1073957847
"16112",9768,1,"Gametocyte ",0,15778.1073957847
"16113",9780,1,"Gametocyte ",0,15778.1073957847
"16114",9792,1,"Gametocyte ",0,15778.1073957847
"16115",9804,1,"Gametocyte ",0,15778.1073957847
"16116",9816,1,"Gametocyte ",0,15778.1073957847
"16117",9828,1,"Gametocyte ",0,15778.1073957847
"16118",9840,1,"Gametocyte ",0,15778.1073957847
"16119",9852,1,"Gametocyte ",0,15778.1073957847
"16120",9864,1,"Gametocyte ",0,15778.1073957847
"16121",9876,1,"Gametocyte ",0,15778.1073957847
"16122",9888,1,"Gametocyte ",0,15778.1073957847
"16123",9900,1,"Gametocyte ",0,15778.1073957847
"16124",9912,1,"Gametocyte ",0,15778.1073957847
"16125",9924,1,"Gametocyte ",0,15778.1073957847
"16126",9936,1,"Gametocyte ",0,15778.1073957847
"16127",9948,1,"Gametocyte ",0,15778.1073957847
"16128",9960,1,"Gametocyte ",0,15778.1073957847
"16129",9972,1,"Gametocyte ",0,15778.1073957847
"16130",9984,1,"Gametocyte ",0,15778.1073957847
"16131",9996,1,"Gametocyte ",0,15778.1073957847
"16132",10008,1,"Gametocyte ",0,15778.1073957847
"16133",10020,1,"Gametocyte ",0,15778.1073957847
"16134",10032,1,"Gametocyte ",0,15778.1073957847
"16135",10044,1,"Gametocyte ",0,15778.1073957847
"16136",10056,1,"Gametocyte ",0,15778.1073957847
"16137",10068,1,"Gametocyte ",0,15778.1073957847
"16138",10080,1,"Gametocyte ",0,15778.1073957847
"16139",10092,1,"Gametocyte ",0,15778.1073957847
"16140",10104,1,"Gametocyte ",0,15778.1073957847
"16141",10116,1,"Gametocyte ",0,15778.1073957847
"16142",10128,1,"Gametocyte ",0,15778.1073957847
"16143",10140,1,"Gametocyte ",0,15778.1073957847
"16144",10152,1,"Gametocyte ",0,15778.1073957847
"16145",10164,1,"Gametocyte ",0,15778.1073957847
"16146",10176,1,"Gametocyte ",0,15778.1073957847
"16147",10188,1,"Gametocyte ",0,15778.1073957847
"16148",10200,1,"Gametocyte ",0,15778.1073957847
"16149",10212,1,"Gametocyte ",0,15778.1073957847
"16150",10224,1,"Gametocyte ",0,15778.1073957847
"16151",10236,1,"Gametocyte ",0,15778.1073957847
"16152",10248,1,"Gametocyte ",0,15778.1073957847
"16153",10260,1,"Gametocyte ",0,15778.1073957847
"16154",10272,1,"Gametocyte ",0,15778.1073957847
"16155",10284,1,"Gametocyte ",0,15778.1073957847
"16156",10296,1,"Gametocyte ",0,15778.1073957847
"16157",10308,1,"Gametocyte ",0,15778.1073957847
"16158",10320,1,"Gametocyte ",0,15778.1073957847
"16159",10332,1,"Gametocyte ",0,15778.1073957847
"16160",10344,1,"Gametocyte ",0,15778.1073957847
"16161",10356,1,"Gametocyte ",0,15778.1073957847
"16162",10368,1,"Gametocyte ",0,15778.1073957847
"16163",10380,1,"Gametocyte ",0,15778.1073957847
"16164",10392,1,"Gametocyte ",0,15778.1073957847
"16165",10404,1,"Gametocyte ",0,15778.1073957847
"16166",10416,1,"Gametocyte ",0,15778.1073957847
"16167",10428,1,"Gametocyte ",0,15778.1073957847
"16168",10440,1,"Gametocyte ",0,15778.1073957847
"16169",10452,1,"Gametocyte ",0,15778.1073957847
"16170",10464,1,"Gametocyte ",0,15778.1073957847
"16171",10476,1,"Gametocyte ",0,15778.1073957847
"16172",10488,1,"Gametocyte ",0,15778.1073957847
"16173",10500,1,"Gametocyte ",0,15778.1073957847
"16174",10512,1,"Gametocyte ",0,15778.1073957847
"16175",10524,1,"Gametocyte ",0,15778.1073957847
"16176",10536,1,"Gametocyte ",0,15778.1073957847
"16177",10548,1,"Gametocyte ",0,15778.1073957847
"16178",10560,1,"Gametocyte ",0,15778.1073957847
"16179",10572,1,"Gametocyte ",0,15778.1073957847
"16180",10584,1,"Gametocyte ",0,15778.1073957847
"16181",10596,1,"Gametocyte ",0,15778.1073957847
"16182",10608,1,"Gametocyte ",0,15778.1073957847
"16183",10620,1,"Gametocyte ",0,15778.1073957847
"16184",10632,1,"Gametocyte ",0,15778.1073957847
"16185",10644,1,"Gametocyte ",0,15778.1073957847
"16186",10656,1,"Gametocyte ",0,15778.1073957847
"16187",10668,1,"Gametocyte ",0,15778.1073957847
"16188",10680,1,"Gametocyte ",0,15778.1073957847
"16189",10692,1,"Gametocyte ",0,15778.1073957847
"16190",10704,1,"Gametocyte ",0,15778.1073957847
"16191",10716,1,"Gametocyte ",0,15778.1073957847
"16192",10728,1,"Gametocyte ",0,15778.1073957847
"16193",10740,1,"Gametocyte ",0,15778.1073957847
"16194",10752,1,"Gametocyte ",0,15778.1073957847
"16195",10764,1,"Gametocyte ",0,15778.1073957847
"16196",10776,1,"Gametocyte ",0,15778.1073957847
"16197",10788,1,"Gametocyte ",0,15778.1073957847
"16198",10800,1,"Gametocyte ",0,15778.1073957847
"16199",10812,1,"Gametocyte ",0,15778.1073957847
"16200",10824,1,"Gametocyte ",0,15778.1073957847
"16201",10836,1,"Gametocyte ",0,15778.1073957847
"16202",10848,1,"Gametocyte ",0,15778.1073957847
"16203",10860,1,"Gametocyte ",0,15778.1073957847
"16204",10872,1,"Gametocyte ",0,15778.1073957847
"16205",10884,1,"Gametocyte ",0,15778.1073957847
"16206",10896,1,"Gametocyte ",0,15778.1073957847
"16207",10908,1,"Gametocyte ",0,15778.1073957847
"16208",10920,1,"Gametocyte ",0,15778.1073957847
"16209",10932,1,"Gametocyte ",0,15778.1073957847
"16210",10944,1,"Gametocyte ",0,15778.1073957847
"16211",10956,1,"Gametocyte ",0,15778.1073957847
"16212",10968,1,"Gametocyte ",0,15778.1073957847
"16213",10980,1,"Gametocyte ",0,15778.1073957847
"16214",10992,1,"Gametocyte ",0,15778.1073957847
"16215",11004,1,"Gametocyte ",0,15778.1073957847
"16216",11016,1,"Gametocyte ",0,15778.1073957847
"16217",11028,1,"Gametocyte ",0,15778.1073957847
"16218",11040,1,"Gametocyte ",0,15778.1073957847
"16219",11052,1,"Gametocyte ",0,15778.1073957847
"16220",11064,1,"Gametocyte ",0,15778.1073957847
"16221",11076,1,"Gametocyte ",0,15778.1073957847
"16222",11088,1,"Gametocyte ",0,15778.1073957847
"16223",11100,1,"Gametocyte ",0,15778.1073957847
"16224",11112,1,"Gametocyte ",0,15778.1073957847
"16225",11124,1,"Gametocyte ",0,15778.1073957847
"16226",11136,1,"Gametocyte ",0,15778.1073957847
"16227",11148,1,"Gametocyte ",0,15778.1073957847
"16228",11160,1,"Gametocyte ",0,15778.1073957847
"16229",11172,1,"Gametocyte ",0,15778.1073957847
"16230",11184,1,"Gametocyte ",0,15778.1073957847
"16231",11196,1,"Gametocyte ",0,15778.1073957847
"16232",11208,1,"Gametocyte ",0,15778.1073957847
"16233",11220,1,"Gametocyte ",0,15778.1073957847
"16234",11232,1,"Gametocyte ",0,15778.1073957847
"16235",11244,1,"Gametocyte ",0,15778.1073957847
"16236",11256,1,"Gametocyte ",0,15778.1073957847
"16237",11268,1,"Gametocyte ",0,15778.1073957847
"16238",11280,1,"Gametocyte ",0,15778.1073957847
"16239",11292,1,"Gametocyte ",0,15778.1073957847
"16240",11304,1,"Gametocyte ",0,15778.1073957847
"16241",11316,1,"Gametocyte ",0,15778.1073957847
"16242",11328,1,"Gametocyte ",0,15778.1073957847
"16243",11340,1,"Gametocyte ",0,15778.1073957847
"16244",11352,1,"Gametocyte ",0,15778.1073957847
"16245",11364,1,"Gametocyte ",0,15778.1073957847
"16246",11376,1,"Gametocyte ",0,15778.1073957847
"16247",11388,1,"Gametocyte ",0,15778.1073957847
"16248",11400,1,"Gametocyte ",0,15778.1073957847
"16249",11412,1,"Gametocyte ",0,15778.1073957847
"16250",11424,1,"Gametocyte ",0,15778.1073957847
"16251",11436,1,"Gametocyte ",0,15778.1073957847
"16252",11448,1,"Gametocyte ",0,15778.1073957847
"16253",11460,1,"Gametocyte ",0,15778.1073957847
"16254",11472,1,"Gametocyte ",0,15778.1073957847
"16255",11484,1,"Gametocyte ",0,15778.1073957847
"16256",11496,1,"Gametocyte ",0,15778.1073957847
"16257",11508,1,"Gametocyte ",0,15778.1073957847
"16258",11520,1,"Gametocyte ",0,15778.1073957847
"16259",11532,1,"Gametocyte ",0,15778.1073957847
"16260",11544,1,"Gametocyte ",0,15778.1073957847
"16261",11556,1,"Gametocyte ",0,15778.1073957847
"16262",11568,1,"Gametocyte ",0,15778.1073957847
"16263",11580,1,"Gametocyte ",0,15778.1073957847
"16264",11592,1,"Gametocyte ",0,15778.1073957847
"16265",11604,1,"Gametocyte ",0,15778.1073957847
"16266",11616,1,"Gametocyte ",0,15778.1073957847
"16267",11628,1,"Gametocyte ",0,15778.1073957847
"16268",11640,1,"Gametocyte ",0,15778.1073957847
"16269",11652,1,"Gametocyte ",0,15778.1073957847
"16270",11664,1,"Gametocyte ",0,15778.1073957847
"16271",11676,1,"Gametocyte ",0,15778.1073957847
"16272",11688,1,"Gametocyte ",0,15778.1073957847
"16273",11700,1,"Gametocyte ",0,15778.1073957847
"16274",11712,1,"Gametocyte ",0,15778.1073957847
"16275",11724,1,"Gametocyte ",0,15778.1073957847
"16276",11736,1,"Gametocyte ",0,15778.1073957847
"16277",11748,1,"Gametocyte ",0,15778.1073957847
"16278",11760,1,"Gametocyte ",0,15778.1073957847
"16279",11772,1,"Gametocyte ",0,15778.1073957847
"16280",11784,1,"Gametocyte ",0,15778.1073957847
"16281",11796,1,"Gametocyte ",0,15778.1073957847
"16282",11808,1,"Gametocyte ",0,15778.1073957847
"16283",11820,1,"Gametocyte ",0,15778.1073957847
"16284",11832,1,"Gametocyte ",0,15778.1073957847
"16285",11844,1,"Gametocyte ",0,15778.1073957847
"16286",11856,1,"Gametocyte ",0,15778.1073957847
"16287",11868,1,"Gametocyte ",0,15778.1073957847
"16288",11880,1,"Gametocyte ",0,15778.1073957847
"16289",11892,1,"Gametocyte ",0,15778.1073957847
"16290",11904,1,"Gametocyte ",0,15778.1073957847
"16291",11916,1,"Gametocyte ",0,15778.1073957847
"16292",11928,1,"Gametocyte ",0,15778.1073957847
"16293",11940,1,"Gametocyte ",0,15778.1073957847
"16294",11952,1,"Gametocyte ",0,15778.1073957847
"16295",11964,1,"Gametocyte ",0,15778.1073957847
"16296",11976,1,"Gametocyte ",0,15778.1073957847
"16297",11988,1,"Gametocyte ",0,15778.1073957847
"16298",12000,1,"Gametocyte ",0,15778.1073957847
"16299",12012,1,"Gametocyte ",0,15778.1073957847
"16300",12024,1,"Gametocyte ",0,15778.1073957847
"16301",12036,1,"Gametocyte ",0,15778.1073957847
"16302",12048,1,"Gametocyte ",0,15778.1073957847
"16303",12060,1,"Gametocyte ",0,15778.1073957847
"16304",12072,1,"Gametocyte ",0,15778.1073957847
"16305",12084,1,"Gametocyte ",0,15778.1073957847
"16306",12096,1,"Gametocyte ",0,15778.1073957847
"16307",12108,1,"Gametocyte ",0,15778.1073957847
"16308",12120,1,"Gametocyte ",0,15778.1073957847
"16309",12132,1,"Gametocyte ",0,15778.1073957847
"16310",12144,1,"Gametocyte ",0,15778.1073957847
"16311",12156,1,"Gametocyte ",0,15778.1073957847
"16312",12168,1,"Gametocyte ",0,15778.1073957847
"16313",12180,1,"Gametocyte ",0,15778.1073957847
"16314",12192,1,"Gametocyte ",0,15778.1073957847
"16315",12204,1,"Gametocyte ",0,15778.1073957847
"16316",12216,1,"Gametocyte ",0,15778.1073957847
"16317",12228,1,"Gametocyte ",0,15778.1073957847
"16318",12240,1,"Gametocyte ",0,15778.1073957847
"16319",12252,1,"Gametocyte ",0,15778.1073957847
"16320",12264,1,"Gametocyte ",0,15778.1073957847
"16321",12276,1,"Gametocyte ",0,15778.1073957847
"16322",12288,1,"Gametocyte ",0,15778.1073957847
"16323",12300,1,"Gametocyte ",0,15778.1073957847
"16324",12312,1,"Gametocyte ",0,15778.1073957847
"16325",12324,1,"Gametocyte ",0,15778.1073957847
"16326",12336,1,"Gametocyte ",0,15778.1073957847
"16327",12348,1,"Gametocyte ",0,15778.1073957847
"16328",12360,1,"Gametocyte ",0,15778.1073957847
"16329",12372,1,"Gametocyte ",0,15778.1073957847
"16330",12384,1,"Gametocyte ",0,15778.1073957847
"16331",12396,1,"Gametocyte ",0,15778.1073957847
"16332",12408,1,"Gametocyte ",0,15778.1073957847
"16333",12420,1,"Gametocyte ",0,15778.1073957847
"16334",12432,1,"Gametocyte ",0,15778.1073957847
"16335",12444,1,"Gametocyte ",0,15778.1073957847
"16336",12456,1,"Gametocyte ",0,15778.1073957847
"16337",12468,1,"Gametocyte ",0,15778.1073957847
"16338",12480,1,"Gametocyte ",0,15778.1073957847
"16339",12492,1,"Gametocyte ",0,15778.1073957847
"16340",12504,1,"Gametocyte ",0,15778.1073957847
"16341",12516,1,"Gametocyte ",0,15778.1073957847
"16342",12528,1,"Gametocyte ",0,15778.1073957847
"16343",12540,1,"Gametocyte ",0,15778.1073957847
"16344",12552,1,"Gametocyte ",0,15778.1073957847
"16345",12564,1,"Gametocyte ",0,15778.1073957847
"16346",12576,1,"Gametocyte ",0,15778.1073957847
"16347",12588,1,"Gametocyte ",0,15778.1073957847
"16348",12600,1,"Gametocyte ",0,15778.1073957847
"16349",12612,1,"Gametocyte ",0,15778.1073957847
"16350",12624,1,"Gametocyte ",0,15778.1073957847
"16351",12636,1,"Gametocyte ",0,15778.1073957847
"16352",12648,1,"Gametocyte ",0,15778.1073957847
"16353",12660,1,"Gametocyte ",0,15778.1073957847
"16354",12672,1,"Gametocyte ",0,15778.1073957847
"16355",12684,1,"Gametocyte ",0,15778.1073957847
"16356",12696,1,"Gametocyte ",0,15778.1073957847
"16357",12708,1,"Gametocyte ",0,15778.1073957847
"16358",12720,1,"Gametocyte ",0,15778.1073957847
"16359",12732,1,"Gametocyte ",0,15778.1073957847
"16360",12744,1,"Gametocyte ",0,15778.1073957847
"16361",12756,1,"Gametocyte ",0,15778.1073957847
"16362",12768,1,"Gametocyte ",0,15778.1073957847
"16363",12780,1,"Gametocyte ",0,15778.1073957847
"16364",12792,1,"Gametocyte ",0,15778.1073957847
"16365",12804,1,"Gametocyte ",0,15778.1073957847
"16366",12816,1,"Gametocyte ",0,15778.1073957847
"16367",12828,1,"Gametocyte ",0,15778.1073957847
"16368",12840,1,"Gametocyte ",0,15778.1073957847
"16369",12852,1,"Gametocyte ",0,15778.1073957847
"16370",12864,1,"Gametocyte ",0,15778.1073957847
"16371",12876,1,"Gametocyte ",0,15778.1073957847
"16372",12888,1,"Gametocyte ",0,15778.1073957847
"16373",12900,1,"Gametocyte ",0,15778.1073957847
"16374",12912,1,"Gametocyte ",0,15778.1073957847
"16375",12924,1,"Gametocyte ",0,15778.1073957847
"16376",12936,1,"Gametocyte ",0,15778.1073957847
"16377",12948,1,"Gametocyte ",0,15778.1073957847
"16378",12960,1,"Gametocyte ",0,15778.1073957847
"16379",12972,1,"Gametocyte ",0,15778.1073957847
"16380",12984,1,"Gametocyte ",0,15778.1073957847
"16381",12996,1,"Gametocyte ",0,15778.1073957847
"16382",13008,1,"Gametocyte ",0,15778.1073957847
"16383",13020,1,"Gametocyte ",0,15778.1073957847
"16384",13032,1,"Gametocyte ",0,15778.1073957847
"16385",13044,1,"Gametocyte ",0,15778.1073957847
"16386",13056,1,"Gametocyte ",0,15778.1073957847
"16387",13068,1,"Gametocyte ",0,15778.1073957847
"16388",13080,1,"Gametocyte ",0,15778.1073957847
"16389",13092,1,"Gametocyte ",0,15778.1073957847
"16390",13104,1,"Gametocyte ",0,15778.1073957847
"16391",13116,1,"Gametocyte ",0,15778.1073957847
"16392",13128,1,"Gametocyte ",0,15778.1073957847
"16393",13140,1,"Gametocyte ",0,15778.1073957847
"16394",13152,1,"Gametocyte ",0,15778.1073957847
"16395",13164,1,"Gametocyte ",0,15778.1073957847
"16396",13176,1,"Gametocyte ",0,15778.1073957847
"16397",13188,1,"Gametocyte ",0,15778.1073957847
"16398",13200,1,"Gametocyte ",0,15778.1073957847
"16399",13212,1,"Gametocyte ",0,15778.1073957847
"16400",13224,1,"Gametocyte ",0,15778.1073957847
"16401",13236,1,"Gametocyte ",0,15778.1073957847
"16402",13248,1,"Gametocyte ",0,15778.1073957847
"16403",13260,1,"Gametocyte ",0,15778.1073957847
"16404",13272,1,"Gametocyte ",0,15778.1073957847
"16405",13284,1,"Gametocyte ",0,15778.1073957847
"16406",13296,1,"Gametocyte ",0,15778.1073957847
"16407",13308,1,"Gametocyte ",0,15778.1073957847
"16408",13320,1,"Gametocyte ",0,15778.1073957847
"16409",13332,1,"Gametocyte ",0,15778.1073957847
"16410",13344,1,"Gametocyte ",0,15778.1073957847
"16411",13356,1,"Gametocyte ",0,15778.1073957847
"16412",13368,1,"Gametocyte ",0,15778.1073957847
"16413",13380,1,"Gametocyte ",0,15778.1073957847
"16414",13392,1,"Gametocyte ",0,15778.1073957847
"16415",13404,1,"Gametocyte ",0,15778.1073957847
"16416",13416,1,"Gametocyte ",0,15778.1073957847
"16417",13428,1,"Gametocyte ",0,15778.1073957847
"16418",13440,1,"Gametocyte ",0,15778.1073957847
"16419",13452,1,"Gametocyte ",0,15778.1073957847
"16420",13464,1,"Gametocyte ",0,15778.1073957847
"16421",13476,1,"Gametocyte ",0,15778.1073957847
"16422",13488,1,"Gametocyte ",0,15778.1073957847
"16423",13500,1,"Gametocyte ",0,15778.1073957847
"16424",13512,1,"Gametocyte ",0,15778.1073957847
"16425",13524,1,"Gametocyte ",0,15778.1073957847
"16426",13536,1,"Gametocyte ",0,15778.1073957847
"16427",13548,1,"Gametocyte ",0,15778.1073957847
"16428",13560,1,"Gametocyte ",0,15778.1073957847
"16429",13572,1,"Gametocyte ",0,15778.1073957847
"16430",13584,1,"Gametocyte ",0,15778.1073957847
"16431",13596,1,"Gametocyte ",0,15778.1073957847
"16432",13608,1,"Gametocyte ",0,15778.1073957847
"16433",13620,1,"Gametocyte ",0,15778.1073957847
"16434",13632,1,"Gametocyte ",0,15778.1073957847
"16435",13644,1,"Gametocyte ",0,15778.1073957847
"16436",13656,1,"Gametocyte ",0,15778.1073957847
"16437",13668,1,"Gametocyte ",0,15778.1073957847
"16438",13680,1,"Gametocyte ",0,15778.1073957847
"16439",13692,1,"Gametocyte ",0,15778.1073957847
"16440",13704,1,"Gametocyte ",0,15778.1073957847
"16441",13716,1,"Gametocyte ",0,15778.1073957847
"16442",13728,1,"Gametocyte ",0,15778.1073957847
"16443",13740,1,"Gametocyte ",0,15778.1073957847
"16444",13752,1,"Gametocyte ",0,15778.1073957847
"16445",13764,1,"Gametocyte ",0,15778.1073957847
"16446",13776,1,"Gametocyte ",0,15778.1073957847
"16447",13788,1,"Gametocyte ",0,15778.1073957847
"16448",13800,1,"Gametocyte ",0,15778.1073957847
"16449",13812,1,"Gametocyte ",0,15778.1073957847
"16450",13824,1,"Gametocyte ",0,15778.1073957847
"16451",13836,1,"Gametocyte ",0,15778.1073957847
"16452",13848,1,"Gametocyte ",0,15778.1073957847
"16453",13860,1,"Gametocyte ",0,15778.1073957847
"16454",13872,1,"Gametocyte ",0,15778.1073957847
"16455",13884,1,"Gametocyte ",0,15778.1073957847
"16456",13896,1,"Gametocyte ",0,15778.1073957847
"16457",13908,1,"Gametocyte ",0,15778.1073957847
"16458",13920,1,"Gametocyte ",0,15778.1073957847
"16459",13932,1,"Gametocyte ",0,15778.1073957847
"16460",13944,1,"Gametocyte ",0,15778.1073957847
"16461",13956,1,"Gametocyte ",0,15778.1073957847
"16462",13968,1,"Gametocyte ",0,15778.1073957847
"16463",13980,1,"Gametocyte ",0,15778.1073957847
"16464",13992,1,"Gametocyte ",0,15778.1073957847
"16465",14004,1,"Gametocyte ",0,15778.1073957847
"16466",14016,1,"Gametocyte ",0,15778.1073957847
"16467",14028,1,"Gametocyte ",0,15778.1073957847
"16468",14040,1,"Gametocyte ",0,15778.1073957847
"16469",14052,1,"Gametocyte ",0,15778.1073957847
"16470",14064,1,"Gametocyte ",0,15778.1073957847
"16471",14076,1,"Gametocyte ",0,15778.1073957847
"16472",14088,1,"Gametocyte ",0,15778.1073957847
"16473",14100,1,"Gametocyte ",0,15778.1073957847
"16474",14112,1,"Gametocyte ",0,15778.1073957847
"16475",14124,1,"Gametocyte ",0,15778.1073957847
"16476",14136,1,"Gametocyte ",0,15778.1073957847
"16477",14148,1,"Gametocyte ",0,15778.1073957847
"16478",14160,1,"Gametocyte ",0,15778.1073957847
"16479",14172,1,"Gametocyte ",0,15778.1073957847
"16480",14184,1,"Gametocyte ",0,15778.1073957847
"16481",14196,1,"Gametocyte ",0,15778.1073957847
"16482",14208,1,"Gametocyte ",0,15778.1073957847
"16483",14220,1,"Gametocyte ",0,15778.1073957847
"16484",14232,1,"Gametocyte ",0,15778.1073957847
"16485",14244,1,"Gametocyte ",0,15778.1073957847
"16486",14256,1,"Gametocyte ",0,15778.1073957847
"16487",14268,1,"Gametocyte ",0,15778.1073957847
"16488",14280,1,"Gametocyte ",0,15778.1073957847
"16489",14292,1,"Gametocyte ",0,15778.1073957847
"16490",14304,1,"Gametocyte ",0,15778.1073957847
"16491",14316,1,"Gametocyte ",0,15778.1073957847
"16492",14328,1,"Gametocyte ",0,15778.1073957847
"16493",14340,1,"Gametocyte ",0,15778.1073957847
"16494",14352,1,"Gametocyte ",0,15778.1073957847
"16495",14364,1,"Gametocyte ",0,15778.1073957847
"16496",14376,1,"Gametocyte ",0,15778.1073957847
"16497",14388,1,"Gametocyte ",0,15778.1073957847
"16498",14400,1,"Gametocyte ",0,15778.1073957847
"16499",14412,1,"Gametocyte ",0,15778.1073957847
"16500",14424,1,"Gametocyte ",0,15778.1073957847
"16501",14436,1,"Gametocyte ",0,15778.1073957847
"16502",14448,1,"Gametocyte ",0,15778.1073957847
"16503",14460,1,"Gametocyte ",0,15778.1073957847
"16504",14472,1,"Gametocyte ",0,15778.1073957847
"16505",14484,1,"Gametocyte ",0,15778.1073957847
"16506",14496,1,"Gametocyte ",0,15778.1073957847
"16507",14508,1,"Gametocyte ",0,15778.1073957847
"16508",14520,1,"Gametocyte ",0,15778.1073957847
"16509",14532,1,"Gametocyte ",0,15778.1073957847
"16510",14544,1,"Gametocyte ",0,15778.1073957847
"16511",14556,1,"Gametocyte ",0,15778.1073957847
"16512",14568,1,"Gametocyte ",0,15778.1073957847
"16513",14580,1,"Gametocyte ",0,15778.1073957847
"16514",14592,1,"Gametocyte ",0,15778.1073957847
"16515",14604,1,"Gametocyte ",0,15778.1073957847
"16516",14616,1,"Gametocyte ",0,15778.1073957847
"16517",14628,1,"Gametocyte ",0,15778.1073957847
"16518",14640,1,"Gametocyte ",0,15778.1073957847
"16519",14652,1,"Gametocyte ",0,15778.1073957847
"16520",14664,1,"Gametocyte ",0,15778.1073957847
"16521",14676,1,"Gametocyte ",0,15778.1073957847
"16522",14688,1,"Gametocyte ",0,15778.1073957847
"16523",14700,1,"Gametocyte ",0,15778.1073957847
"16524",14712,1,"Gametocyte ",0,15778.1073957847
"16525",14724,1,"Gametocyte ",0,15778.1073957847
"16526",14736,1,"Gametocyte ",0,15778.1073957847
"16527",14748,1,"Gametocyte ",0,15778.1073957847
"16528",14760,1,"Gametocyte ",0,15778.1073957847
"16529",14772,1,"Gametocyte ",0,15778.1073957847
"16530",14784,1,"Gametocyte ",0,15778.1073957847
"16531",14796,1,"Gametocyte ",0,15778.1073957847
"16532",14808,1,"Gametocyte ",0,15778.1073957847
"16533",14820,1,"Gametocyte ",0,15778.1073957847
"16534",14832,1,"Gametocyte ",0,15778.1073957847
"16535",14844,1,"Gametocyte ",0,15778.1073957847
"16536",14856,1,"Gametocyte ",0,15778.1073957847
"16537",14868,1,"Gametocyte ",0,15778.1073957847
"16538",14880,1,"Gametocyte ",0,15778.1073957847
"16539",14892,1,"Gametocyte ",0,15778.1073957847
"16540",14904,1,"Gametocyte ",0,15778.1073957847
"16541",14916,1,"Gametocyte ",0,15778.1073957847
"16542",14928,1,"Gametocyte ",0,15778.1073957847
"16543",14940,1,"Gametocyte ",0,15778.1073957847
"16544",14952,1,"Gametocyte ",0,15778.1073957847
"16545",14964,1,"Gametocyte ",0,15778.1073957847
"16546",14976,1,"Gametocyte ",0,15778.1073957847
"16547",14988,1,"Gametocyte ",0,15778.1073957847
"16548",15000,1,"Gametocyte ",0,15778.1073957847
"16549",15012,1,"Gametocyte ",0,15778.1073957847
"16550",15024,1,"Gametocyte ",0,15778.1073957847
"16551",15036,1,"Gametocyte ",0,15778.1073957847
"16552",15048,1,"Gametocyte ",0,15778.1073957847
"16553",15060,1,"Gametocyte ",0,15778.1073957847
"16554",15072,1,"Gametocyte ",0,15778.1073957847
"16555",15084,1,"Gametocyte ",0,15778.1073957847
"16556",15096,1,"Gametocyte ",0,15778.1073957847
"16557",15108,1,"Gametocyte ",0,15778.1073957847
"16558",15120,1,"Gametocyte ",0,15778.1073957847
"16559",15132,1,"Gametocyte ",0,15778.1073957847
"16560",15144,1,"Gametocyte ",0,15778.1073957847
"16561",15156,1,"Gametocyte ",0,15778.1073957847
"16562",15168,1,"Gametocyte ",0,15778.1073957847
"16563",15180,1,"Gametocyte ",0,15778.1073957847
"16564",15192,1,"Gametocyte ",0,15778.1073957847
