time	parameter_1	parameter_2	parameter_3	parameter_4	objective_function	worker
2022-02-01 16:02:36	0.405594357283073	0.295660411332804	112.570375532037	-172.246040897997	-3.55816230916242	0
2022-02-01 16:02:36	-2.15686667459823	-30.2481175869324	364.195863811432	-133.375689523476	-0.00503311953872561	0
2022-02-01 16:02:36	-0.0283920783603415	34.6839997381657	145.925938307872	112.245185634007	-2.50611889904931	0
2022-02-01 16:02:36	0.649554885844253	-46.6662664603674	44.9182299228148	65.7621644942442	-4.07366875419454	0
2022-02-01 16:02:36	1.20069885603223	-12.9600158316996	140.804262160546	-120.791230756904	-2.25566567699525	0
2022-02-01 16:02:36	-0.122764473214767	-25.1730153412412	171.358568367831	-316.968177379552	-3.84993130866616	0
2022-02-01 16:02:36	0.431755009672982	-3.70154304935055	257.366307489291	-201.463991775543	-3.44097688733264	0
2022-02-01 16:02:36	1.36668710367828	-39.81313293987	226.11541570164	-162.713112212287	-2.80764704218144	0
2022-02-01 16:02:36	0.58802767014796	-43.4628221689531	139.210582018234	64.2675363244882	-4.18255027816011	0
2022-02-01 16:02:36	-0.00310887269587212	45.5858645808544	337.820389259333	-284.247870984318	-2.31091103061297	0
2022-02-01 16:02:36	-0.830202211670379	-9.12785735366233	-20.260204493277	-405.180393608291	-0.339103195631046	0
2022-02-01 16:02:36	-0.805383651082923	-98.7093566265958	361.509071417436	-344.101767027524	-0.0644216063637871	0
2022-02-01 16:02:36	-0.737367609207493	-23.7090345769252	262.290856105871	-68.4757816013472	-0.455620276580427	0
2022-02-01 16:02:36	-0.205940312804632	-30.7793539626324	493.251438025555	-332.174023928227	-3.84011722964196	0
2022-02-01 16:02:36	-0.753784416084757	-24.914091773264	-206.63275212338	49.9944660288697	-0.365360896262504	0
2022-02-01 16:02:36	0.612260215214532	-7.03355263888205	492.861615241386	-163.654893264111	-2.86908607994281	0
2022-02-01 16:02:36	-0.768498259199221	-33.1389142599622	64.3983670830663	128.316102562125	-0.253318497885693	0
2022-02-01 16:02:36	0.234441125743257	-40.0795534309166	500	155.364427819713	-6.56302745762994	0
2022-02-01 16:02:36	0.985619551187983	-18.3027063068479	55.0986822004198	-166.666666666667	-4.33913630439141	0
2022-02-01 16:02:36	0.915407192144722	-25.0913465556771	-207.754718121899	298.527233793487	-4.14056275748541	0
2022-02-01 16:02:36	-1.05928995076606	-51.784479856996	191.300995749476	499.02601969211	-0.0243184537807305	0
2022-02-01 16:02:36	0.232598794265264	-13.3811149920828	500	-80.6097077752095	-4.32149408031517	0
2022-02-01 16:02:36	-1.04121455465273	-22.8933324136705	319.613686097707	-241.429585551926	-0.0337117275122685	0
2022-02-01 16:02:36	0.0167024944614553	-19.5240548489457	360.238445636189	-231.151390364336	-6.1093789111469	0
2022-02-01 16:02:36	0.486554965668487	-15.5801684176468	248.931011593978	-282.01687977367	-4.82529733224233	0
2022-02-01 16:05:18	1.56690619623622	-31.7595958870686	500	-154.475825401813	-0.37310885930557	0
2022-02-01 16:05:18	0.561596343330862	-38.5705276717193	500	-120.410914551459	-5.45590638084598	0
2022-02-01 16:05:18	-1.2705859469739	-100	135.969661246963	-58.2709875201048	-0.0105115008597378	0
2022-02-01 16:05:18	2.3402464383862	-10.2483007287326	500	-142.282177379366	-2.06462493584954e-05	0
2022-02-01 16:05:18	2.34240803059798	-84.9092485434288	240.605450337484	-126.777386075903	-2.02262716720003e-05	0
2022-02-01 16:05:18	0.529305315728252	-19.6926567959126	203.902504166189	-124.384162123078	-5.46496955000739	0
2022-02-01 16:05:18	0.0835685024923419	-50.6242820247754	274.993925354728	-238.061676178587	-3.26988721966964	0
2022-02-01 16:05:18	1.4116687593037	-31.025014517717	255.666085423197	-500	-1.84612064643374	0
2022-02-01 16:05:18	-0.17045887184897	-34.3797115458509	341.690574345201	212.187547791364	-3.00693432868682	0
2022-02-01 16:05:18	0.613843794988191	-50.5181483495437	252.398125293804	32.6625299764663	-4.10134553208981	0
2022-02-01 16:05:18	-1.23057582921036	-47.7688520203555	282.130651587304	17.0275074114465	-0.012375816392595	0
2022-02-01 16:05:18	-0.433227596779794	2.42167630188752	415.008544920751	-167.717328438667	-3.90868597966061	0
2022-02-01 16:05:18	0.64992913363873	-35.9387012280692	269.421805733978	-500	-5.27058650925718	0
2022-02-01 16:05:18	2.13814861973019	-44.0669853803033	420.882489627412	-163.174078856298	-0.000421596346839055	0
2022-02-01 16:05:18	-2.12450756296199	-30.3714200857041	258.691522085886	-225.587369150779	-0.00507736367144994	0
2022-02-01 16:05:18	4.01072080475453	-25.4417643336093	78.725825589337	-223.069182133913	-7.81197790302691e-36	0
2022-02-01 16:05:18	0.719540776989005	-28.6659897802064	-78.9403808283635	-77.6595430315019	-4.3412842530356	0
2022-02-01 16:05:18	-0.155571901766995	20.2798625334895	-38.6520952911278	149.843619695313	-3.3169179369917	0
2022-02-01 16:05:18	1.86648697377954	-33.3918549161967	213.901989473268	-113.796323633566	-0.0118272466375692	0
2022-02-01 16:05:18	1.66175100486652	-25.4193405439861	-84.526386135026	-432.13512949613	-0.103680089721094	0
2022-02-01 16:05:18	1.88381066259221	-41.3760034181568	19.3926302573103	-140.776460395716	-0.0102641034544954	0
2022-02-01 16:05:18	-2.76730145012299	33.3333333333333	-136.596906140445	-262.442491302204	-0.0045864779139287	0
2022-02-01 16:05:18	-1.23276108731111	-27.8228873311185	219.652723340557	-183.279785752261	-0.0127634142962959	0
2022-02-01 16:05:18	-0.0855620389911937	-20.288872893952	75.3430010619796	-287.748515385949	-4.27330260573878	0
2022-02-01 16:05:18	1.10526321477714	-3.6102598506692	68.0965419632815	-251.925286242645	-1.77345291718258	0
2022-02-01 16:05:18	-0.0965808156860739	9.28971368590948	433.042958387387	-500	-3.55266558805463	0
2022-02-01 16:05:18	1.1764666587351	-27.6944921473313	500	-218.149382505139	-3.02458170936304	0
2022-02-01 16:05:18	0.573943462415068	47.3813362475978	168.154891423198	-95.9610736138106	-1.14030924428864	0
2022-02-01 16:05:18	0.0553005892360009	-55.8392428684956	-44.4645368946066	-267.571168839089	-2.91814252656872	0
2022-02-01 16:05:18	1.04831591324209	-33.3010021016804	390.681197367517	-454.124564090237	-3.92129011964065	0
2022-02-01 16:05:18	0.15411076620333	-32.0743861748949	500	-108.138201806042	-6.38229574974331	0
2022-02-01 16:05:18	0.443803250192173	-70.3682097160172	340.315791360983	-328.95468294911	-3.65306201202128	0
2022-02-01 16:05:18	1.48444525636995	-28.7936490250222	-36.2501665558782	43.5810390335805	-0.983945184706426	0
2022-02-01 16:05:18	-1.10964911417057	-24.1118750983519	222.276803059298	-269.065797008845	-0.0217300968432634	0
2022-02-01 16:05:18	-1.32362213261854	20.7748453394115	500	-300.387181037225	-0.0106453420147285	0
2022-02-01 16:05:18	-1.70298035208321	-73.792779249384	313.073128840056	-153.524054760445	-0.00614089064600148	0
2022-02-01 16:05:18	1.32952518216882	-32.0426899599291	383.062843966242	-500	-2.67010115047523	0
2022-02-01 16:05:18	-0.70603859580497	9.09047121775699	245.585029591913	-110.090579194195	-2.85219390293125	0
2022-02-01 16:05:18	-1.29208799017468	-46.8220552017743	500	-230.812725006071	-0.0105531775758048	0
2022-02-01 16:05:18	0.674379021864891	30.4820026877255	-493.64601829339	-184.763833999671	-1.21665450197089	0
2022-02-01 16:05:18	0.118600770314719	-68.6584674682016	500	-151.768439506765	-2.95466133051679	0
2022-02-01 16:05:18	-2.9103064292514	-41.9019461883233	386.547892852099	-82.4405830339348	-0.00454040020373725	0
2022-02-01 16:05:18	-0.114634260123444	-50.4167141052334	213.523337136317	73.3190963786024	-2.40925292553183	0
2022-02-01 16:05:18	0.207624381420823	-56.6475807280431	-22.488274624544	124.842542254052	-3.36499622145274	0
2022-02-01 16:05:18	0.203309047838561	-22.6197251858594	125.578615211435	-7.39240131622682	-6.03308721383592	0
2022-02-01 16:05:18	-0.268859448260606	-18.2426897707429	1.80168033347582	165.692686358777	-3.52907253008897	0
2022-02-01 16:05:18	0.275102141682508	-80.0477816587495	440.002049050262	-227.526428875529	-3.19446225518411	0
2022-02-01 16:05:18	-3.61075286796123	-45.2881802709942	401.482555420117	-457.240573853386	-0.0044316729002473	0
2022-02-01 16:05:18	-0.281110013585964	37.1045029571037	500	-124.241335618451	-2.8706724094576	0
2022-02-01 16:05:18	3.67315014446942	-28.1143768564574	334.715455316257	-265.167891254706	-4.24996434344609e-25	0
2022-02-01 16:08:00	1.32140106872617	34.9070707795981	418.942735375968	-102.502966920035	-0.226154602706872	0
2022-02-01 16:08:00	0.351564108382071	-46.3173010904727	500	-197.489595496475	-6.19025143879085	0
2022-02-01 16:08:00	2.06274738635943	-53.8801023070252	169.746510404689	-240.055132511726	-0.00116826495384422	0
2022-02-01 16:08:00	0.0760064335822705	-34.4200460941594	389.684321798508	-188.88644791412	-6.50959834629122	0
2022-02-01 16:08:00	0.587482939842156	-47.4100379515842	46.2358069603744	206.55594725743	-4.0422128470492	0
2022-02-01 16:08:00	0.811374378360733	-11.9942154883117	83.5097075886475	84.6527257255283	-4.7208679004748	0
2022-02-01 16:08:00	0.773562361083061	-62.2153258942666	500	-84.1391695848443	-4.17328380838117	0
2022-02-01 16:08:00	-0.174013359532253	-31.056808369179	291.416243429198	-241.196015996735	-3.2059538101966	0
2022-02-01 16:08:00	0.112400837515794	-35.9205397423353	249.172652524819	-121.145785541969	-4.02415373451119	0
2022-02-01 16:08:00	1.46114118529399	-28.4133616127565	370.37007470397	-300.670803356867	-1.01052955108217	0
2022-02-01 16:08:00	-0.285568626150704	-45.9341665975462	306.764186785247	44.3188624350831	-1.66559942438759	0
2022-02-01 16:08:00	-1.0880422273188	10.862688309175	424.263002792197	-245.416252852584	-0.0329452827645148	0
2022-02-01 16:08:00	1.19302474285395	-16.4894785441045	376.364933650313	-500	-2.14115437530498	0
2022-02-01 16:08:00	-1.19518471360314	20.6674135976689	414.204056407341	2.90245864740288	-0.017265577610915	0
2022-02-01 16:08:00	1.20882577037134	-30.9193703722775	296.342992415537	-233.638360062499	-3.50302211973739	0
2022-02-01 16:08:00	3.56358947139588	-15.5106212817915	316.640710117499	-168.310790770375	-2.52849315858798e-22	0
2022-02-01 16:08:00	0.179481257272958	-9.60707140339722	254.39295250497	55.8251723675096	-4.89551136686102	0
2022-02-01 16:08:00	0.486689006056798	-46.3868041331772	189.384409203832	18.1327343005894	-4.09087141146532	0
2022-02-01 16:08:00	-0.081657311610722	-26.7859979937647	327.247772894855	-114.400783584123	-6.49829433075803	0
2022-02-01 16:08:00	1.22702525237124	-28.3408792417863	248.806947198307	-466.921478341563	-3.37721651463821	0
2022-02-01 16:08:00	5	-23.9098782105389	-7.80481358794392	-217.704124606971	-3.90620036661158e-99	0
2022-02-01 16:08:00	-1.07642498782818	18.6764086789802	196.736427192888	-141.023303887266	-0.0399567993737523	0
2022-02-01 16:08:00	-1.19072633696315	-22.250350872627	354.027270083358	-33.9486830444562	-0.0150163566660535	0
2022-02-01 16:08:00	0.0785167905559871	-86.9555395606186	277.268213768688	-113.792166758045	-2.40961597088317	0
2022-02-01 16:08:00	2.45883334993686	-19.333926915066	401.429875296615	-500	-2.67160030230001e-06	0
2022-02-01 16:08:00	0.238931499115126	6.78143110763709	413.216870231664	-439.024422623814	-2.9217908958451	0
2022-02-01 16:08:00	4.3685114089074	-27.6234237654694	500	-289.304187026767	-5.93805709289699e-52	0
2022-02-01 16:08:00	0.264653553406559	48.4353984294889	283.452648211942	-413.617724050758	-1.75862058490528	0
2022-02-01 16:08:00	-0.254445317110755	-33.8518020213375	288.868796438727	-33.808204251739	-2.47997130395	0
2022-02-01 16:08:00	-0.555065493182094	-46.5033899480417	500	-314.809265246397	-0.550489628089559	0
2022-02-01 16:08:00	0.503563478547926	-33.6101696283019	500	-94.1624060844881	-5.26850008439179	0
2022-02-01 16:08:00	0.0931874967456535	-79.443749285	422.762954827852	-345.985603708153	-2.62099624248299	0
2022-02-01 16:08:00	0.298040655195628	-32.5965881514653	297.083166777455	8.54949450579605	-6.57715890824563	0
2022-02-01 16:08:00	-1.04660223956797	5.51442072629167	314.688506114243	-500	-0.0445814391709231	0
2022-02-01 16:08:00	0.99133418852264	25.0077381044892	233.55928150229	-283.182795647984	-0.725775097816388	0
2022-02-01 16:08:00	-2.33782181752518	-7.12611258271728	500	-262.958953881666	-0.00483745810702859	0
2022-02-01 16:08:00	2.57935871895184	34.6239767067375	277.953725123846	-319.16798098952	-2.56589899886726e-07	0
2022-02-01 16:08:00	-0.571339764788037	8.68107879827063	286.819507153498	-250.473907549922	-3.05917681654412	0
2022-02-01 16:08:00	0.373156893907841	-30.6038201206568	166.666666666667	-134.655630724098	-5.14558004518269	0
2022-02-01 16:08:00	1.54461443927619	-32.4591304358982	-500	-439.016519302057	-0.693078311259632	0
2022-02-01 16:08:00	-0.273003039378121	-85.5026407309732	500	-195.098827765646	-0.894798465021777	0
2022-02-01 16:08:00	0.423026904081932	-39.4773581739965	335.701104866325	-97.1587260026718	-5.91960745306677	0
2022-02-01 16:08:00	0.490563608042203	-31.2025402162628	377.329209216793	-77.2015919897374	-5.73514635484956	0
2022-02-01 16:08:00	-0.0699530899471262	-33.6151548198744	81.7880039618367	-208.490791079282	-3.31410382619073	0
2022-02-01 16:08:00	-0.209254670068722	-23.3707651505218	458.911948544768	-331.723982390471	-6.80530978912677	0
2022-02-01 16:08:00	0.870717492326522	-2.97160676060158	180.744471608709	-167.640646974557	-2.3690236230124	0
2022-02-01 16:08:00	0.288602103869276	-66.0123554785156	337.280532245489	-214.246132049615	-3.45409162657994	0
